Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2026-01-04,video,한국,59,NEW,계산할때만 오빠라고 부르는 여동생 2명이랑 일본 여행ㅋㅋㅋ,76815,2026.01.03,,튜브김민교,"775,000",https://img.youtube.com/vi/zpUfSubeG6w/mqdefault.jpg
일간,2026-01-04,video,한국,60,NEW,Minecraft Live : TNT Village 213,75953,2026.01.02,"#minecraftshortslive,#shorts",NABI,"63,700",https://img.youtube.com/vi/LaiU40vRyhE/mqdefault.jpg
일간,2026-01-04,video,한국,61,NEW,ကျွန်တော် Bloxfruits ထဲက Tiger Fruit ကို GTA 5 ထဲမှာ ရှာတွေ့ခဲ့တယ် | I Found Tiger Fruit in GTA V,75672,2026.01.03,"#kaido,#kaido20",KAIDO2.0,"1,110,000",https://img.youtube.com/vi/VuJOqQXEvg4/mqdefault.jpg
일간,2026-01-04,video,한국,62,-50,기괴한 저택 탈출하기,74334,2026.01.01,,랄로,"1,310,000",https://img.youtube.com/vi/5A9QSrlxh8c/mqdefault.jpg
일간,2026-01-04,video,한국,63,-29,개고기가 아니라고 증명하기 위해 발버둥 치는 엔씨 (아이온2),73514,2026.01.02,,펭귄몬스터,"345,000",https://img.youtube.com/vi/BCl8nARRMng/mqdefault.jpg
일간,2026-01-04,video,한국,64,+5,"[마비노기] 현생 같은 판타지, 마비노기 | NEW LIFE 업데이트",72999,2025.12.11,"#마비노기,#NEWLIFE",마비노기,"24,600",https://img.youtube.com/vi/LU-SCbZiXCk/mqdefault.jpg
일간,2026-01-04,video,한국,65,+66,세기말 원숭이들 구경하기,72902,2026.01.02,,Official dopa,"776,000",https://img.youtube.com/vi/V1mMAis_5hs/mqdefault.jpg
일간,2026-01-04,video,한국,66,-8,"""배틀그라운드 세계랭킹 1위 프로는 총을 얼마나 잘쏠까"" 눈호강.. 미쳤습니다☠️",72003,2025.12.29,"#PGC태국브이로그,#배틀그라운드피오",악동 김블루,"2,190,000",https://img.youtube.com/vi/uPzspStkCWU/mqdefault.jpg
일간,2026-01-04,video,한국,67,-31,전쟁사 권위자 임용한이 극찬한 《삼국지 왕전》 지형 디테일!,71841,2025.12.30,"#삼국지왕전,#SLG",BBGAME_KR,"4,400",https://img.youtube.com/vi/GSU4ewOnzeo/mqdefault.jpg
일간,2026-01-04,video,한국,68,NEW,저 부모님 없습니다 (실제로 한 말),71820,2026.01.02,"#스텔라이브,#vtuber",아오쿠모 린 AOKUMO RIN,"216,000",https://img.youtube.com/vi/7T3frfrJaqU/mqdefault.jpg
일간,2026-01-04,video,한국,69,NEW,그가 오프인증에 나오지 못한 이유  【킥재판TV EP.25】,71816,2026.01.02,,킥튜브,"195,000",https://img.youtube.com/vi/ZxWIdE20pWg/mqdefault.jpg
일간,2026-01-04,video,한국,70,NEW,10년전 로블 최고의 게임은 뭐였을까?,71735,2026.01.03,,마주 - 로블록스,"316,000",https://img.youtube.com/vi/Rln4HjqTbVI/mqdefault.jpg
일간,2026-01-04,video,한국,71,NEW,【 탬탬버린 】 - 다주야 잠깐만 이게뭐야??????,71421,2026.01.03,,탬탬버린,"537,000",https://img.youtube.com/vi/gdwWFT-R4Fk/mqdefault.jpg
일간,2026-01-04,video,한국,72,+14,붉은 말의 해 기념 CU 신상 출시! 내 마음에 벌써 다그닥 다그닥.. 🐎 | [점주님 계산이요 🛒],71319,2025.12.29,"#CU,#씨유",CU [씨유튜브],"889,000",https://img.youtube.com/vi/4RmzXT9O8e8/mqdefault.jpg
일간,2026-01-04,video,한국,73,NEW,[로검사TV] 로재판에 고구마 1000인분을 준비한 레전드 빌런 등장.. 역대급 방송사고까지 ㄷㄷ,69928,2026.01.03,"#배틀그라운드,#로자르",로자르,"187,000",https://img.youtube.com/vi/5Uxsp1r_DlQ/mqdefault.jpg
