Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2026-01-04,video,한국,1,0,[더벤티] 더벤티에 딸기왔어요🍓theVenti Berry Special Winter_(30’) w. G-DRAGON,590541,2025.12.01,"#GDRAGON,#Berry",더벤티비(theventi),"5,880",https://img.youtube.com/vi/t2o0kl0bS_g/mqdefault.jpg
일간,2026-01-04,video,한국,2,0,"""먹방"" 시리즈 몰아보기",369862,2025.12.25,"#소맥거핀,#animation",소맥거핀,"10,600,000",https://img.youtube.com/vi/OLEY7SQZtEc/mqdefault.jpg
일간,2026-01-04,video,한국,3,NEW,윤일상을 배찢어지게 웃기는 전찬일!,225560,2026.01.02,"#매불쇼,#최욱",[팟빵] 매불쇼,"2,870,000",https://img.youtube.com/vi/ObV857h5NyE/mqdefault.jpg
일간,2026-01-04,video,한국,4,-1,👩‍🦱엄마 VS 아기👶: 호주편 (part2) [feat.릴리세은],218754,2026.01.02,,소맥거핀 : 찰칵! 세계여행,"70,400",https://img.youtube.com/vi/Hv14eol7png/mqdefault.jpg
일간,2026-01-04,video,한국,5,+10,[휴민트 HUMINT] 1차 예고편,186587,2025.12.31,"#휴민트,#Humint",잇츠뉴 It'sNEW,"158,000",https://img.youtube.com/vi/V7qLyzS7XvY/mqdefault.jpg
일간,2026-01-04,video,한국,6,NEW,'대홍수' 가 재미 없었다면 '억까' 라구요?,180470,2026.01.02,"#대홍수,#대홍수리뷰",김채호의 필름찢기,"261,000",https://img.youtube.com/vi/Dd4csI8Yy1g/mqdefault.jpg
일간,2026-01-04,video,한국,7,-3,"[신비아파트 10주년 극장판: 한 번 더, 소환] 2차 예고편",179011,2025.12.23,"#신비아파트,#신비아파트_한번더소환",CJ ENM Movie,"134,000",https://img.youtube.com/vi/9FdiLntO6sE/mqdefault.jpg
일간,2026-01-04,video,한국,8,0,[오디세이] 1차 예고편,164303,2025.12.23,,유니버설 픽쳐스,"145,000",https://img.youtube.com/vi/_n2UiOqW0ZQ/mqdefault.jpg
일간,2026-01-04,video,한국,9,0,마샤와 곰 - 크리스마스 소동 🎄😊 (제3회),162472,2019.01.05,,마샤와 곰,"3,550,000",https://img.youtube.com/vi/Z8Nyq_Y0lRs/mqdefault.jpg
일간,2026-01-04,video,한국,10,+53,《메이드 인 코리아 5회 선공개🔥》 현빈 친동생까지 믿을 수 없는 초대형 반전 온다 ㄷㄷ 숨겨둔 떡밥들까지 이게 올해 1위 드라마지🔥,146115,2026.01.02,"#드라마,#메이드인코리아",넷플릭스 뽕뽑기 [엘플릭스],"232,000",https://img.youtube.com/vi/P7TN2yO5HJ4/mqdefault.jpg
일간,2026-01-04,video,한국,11,NEW,다짜고짜 칭찬하던 할아버지… 그런데 뒤통수에 대고 던진 얼탱이 없는 한마디 | 컬투쇼 영상툰,133806,2026.01.03,"#재훍,#컬투쇼",재훍 영상툰,"1,000,000",https://img.youtube.com/vi/F1WygoThQiI/mqdefault.jpg
일간,2026-01-04,video,한국,12,+1,마샤와 곰 👧🐻 마샤가 아픈 날🌡️ Masha’s Sick Day 👩‍⚕️ Masha and the Bear,127091,2025.11.29,"#마샤와곰,#만화",마샤와 곰,"3,550,000",https://img.youtube.com/vi/Ww2idDGWF9A/mqdefault.jpg
일간,2026-01-04,video,한국,13,+25,🔥전세계 OTT 휩쓴🔥새로운 로코녀의 탄생! '전종서'의 러블리한 매력을 볼 수 있는 로맨틱 코미디!! 결말까지 몰아보기,124535,2026.01.02,"#전종서,#문상민",드라마천국,"60,000",https://img.youtube.com/vi/npQiw28Lygc/mqdefault.jpg
일간,2026-01-04,video,한국,14,-2,아무 정보 없이 보면 진짜 진짜 대존잼 영화,117377,2025.12.30,,어퍼컷Tube,"1,530,000",https://img.youtube.com/vi/6q97RGvWMxg/mqdefault.jpg
일간,2026-01-04,video,한국,15,NEW,"🔥최고 시청률 찍었다!!🔥피지컬은 ""군인"" 하지만 직업은 ""판사"" 역대급 사이다 판결 드라마!! 결말까지 몰아보기",117259,2026.01.02,"#지성,#김민정",무비N,"120,000",https://img.youtube.com/vi/SEPjRAimqyY/mqdefault.jpg
일간,2026-01-04,video,한국,16,-5,Camilan yang bikin nggak bisa nolak / Hello Jadoo Bahasa Indonesia,115875,2025.12.31,,Hello Jadoo Bahasa Indonesia,"1,990,000",https://img.youtube.com/vi/cUlNrZKqsKE/mqdefault.jpg
일간,2026-01-04,video,한국,17,+36,[아바타: 불과 재] 오늘 개봉 D-DAY! 역대급 스케일을 확인하라🔥,106713,2025.12.17,"#아바타,#아바타불과재",20th Century Studios Korea,"132,000",https://img.youtube.com/vi/V_CvfaxWyM8/mqdefault.jpg
