Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2026-01-04,video,한국,1,0,바보야 문제는 단어야 (비비) 15s,3582232,2025.12.19,,말해보카,"18,100",https://img.youtube.com/vi/8lugt2iy4Ws/mqdefault.jpg
일간,2026-01-04,video,한국,2,NEW,[리니지 클래식] 그 시절로의 귀환 | 공식 티징,2835268,2026.01.01,"#리니지,#리니지클래식",리니지 클래식,"6,350",https://img.youtube.com/vi/sYMtR-Yf7t8/mqdefault.jpg
일간,2026-01-04,video,한국,3,+2,2026년 '새해 복'이 배달되었습니다 🚚💨,2733043,2025.12.31,,배달의민족,"87,700",https://img.youtube.com/vi/DuIYxbQ0xRI/mqdefault.jpg
일간,2026-01-04,video,한국,4,-2,ROSÉ & Bruno Mars - APT. (Official Music Video),2211680,2024.10.18,"#ROSÉ_BRUNO_APT,#APT",ROSÉ,"19,500,000",https://img.youtube.com/vi/ekr2nIex040/mqdefault.jpg
일간,2026-01-04,video,한국,5,-2,[굽네] 소스~라치게 놀랄 맛의 한 방! 굽네 추추 치킨 스테이크! (추성훈&추사랑 무한먹방편),2197778,2025.12.31,,굽네,"13,300",https://img.youtube.com/vi/ZxQMjeYoJro/mqdefault.jpg
일간,2026-01-04,video,한국,6,-2,[굽네] 소스~라치게 놀랄 맛의 한 방! 굽네 추추 치킨 스테이크 (추성훈&추사랑 감탄먹방편),2181075,2025.12.31,,굽네,"13,300",https://img.youtube.com/vi/uHw35DvzEtQ/mqdefault.jpg
일간,2026-01-04,video,한국,7,NEW,[The First Look 2026] Tune in for Livestream | Samsung,1728307,2026.01.02,"#TheFirstLook,#TheFirstLook2026",Samsung,"7,700,000",https://img.youtube.com/vi/tADFq6K8Q2E/mqdefault.jpg
일간,2026-01-04,video,한국,8,-1,2025: Luxury High Performance In Motion | Genesis,1670427,2025.12.30,"#Genesis,#Highligts",제네시스,"1,220,000",https://img.youtube.com/vi/lnTPCZHVkRM/mqdefault.jpg
일간,2026-01-04,video,한국,9,+3,"도미노. ""마약은 혼자 오지 않는다""",1591303,2025.12.05,"#마약,#마약근절",대한민국정부,"303,000",https://img.youtube.com/vi/BFUfuoG0kw4/mqdefault.jpg
일간,2026-01-04,video,한국,10,-4,SAY MY NAME (세이마이네임) ‘UFO (ATTENT!ON)’ MV,1581168,2025.12.29,"#OurVibe,#SMN_OurVibe",iNKODE Official,"94,100",https://img.youtube.com/vi/-fPz0KoVwog/mqdefault.jpg
일간,2026-01-04,video,한국,11,-2,🎊고래잇페스타 2026 새해 첫 세일🎊,1579185,2025.12.29,"#이마트,#emart",이마트 LIVE,"658,000",https://img.youtube.com/vi/N2dnB9vRFgg/mqdefault.jpg
일간,2026-01-04,video,한국,12,NEW,[단독]“차량 뒷좌석 원치 않는 상황 강제 인지” / 채널A / 뉴스A,1508997,2026.01.02,"#채널A단독,#박나래",채널A News,"3,350,000",https://img.youtube.com/vi/3V4c8fiE89M/mqdefault.jpg
일간,2026-01-04,video,한국,13,-3,[버거킹] 이정재 돌아왔다... 콰트로로!,1419430,2025.12.31,"#버거킹,#BURGERKING",버거킹,"51,100",https://img.youtube.com/vi/Xyiq8vgTFtw/mqdefault.jpg
일간,2026-01-04,video,한국,14,+4,🎊고래잇페스타 2026 새해 첫 세일🎊,1322925,2025.12.30,"#이마트,#emart",이마트 LIVE,"658,000",https://img.youtube.com/vi/08okpAIG9qM/mqdefault.jpg
일간,2026-01-04,video,한국,15,NEW,[ENG]백수저들의 오만가지 비하인드 낋여왔습니다 백수저 3인방과 함께하는 [흑백요리사 시즌2] 리뷰 최초 공개(with. 임성근 정호영 샘킴) I 흑백2⚒️리뷰,1318290,2026.01.03,"#안성재,#셰프안성재",셰프 안성재 Chef Sung Anh,"972,000",https://img.youtube.com/vi/iFI44wD0HDg/mqdefault.jpg
일간,2026-01-04,video,한국,16,NEW,울보의 동네 쌍문동🥹 명장면의 추억에 주르륵💧 훌쩍 자란 진주의 등장에 주르륵💧    EP.3,1234437,2026.01.02,"#highlight,#20tvN",tvN Joy,"4,500,000",https://img.youtube.com/vi/-VXJKw2Xgr0/mqdefault.jpg
일간,2026-01-04,video,한국,17,+2,카누 싱글오리진 콜롬비아 톨리마,1170638,2025.12.09,#KANU,"세상에서 가장 작은 카페, 카누","3,270",https://img.youtube.com/vi/K4kJtdpGY9c/mqdefault.jpg
일간,2026-01-04,video,한국,18,-7,마비노기 모바일 X 산리오캐릭터즈,1137010,2025.12.18,"#마비노기모바일,#mabinogimobile",마비노기 모바일,"54,400",https://img.youtube.com/vi/RydLaomv7Zk/mqdefault.jpg
일간,2026-01-04,video,한국,19,-5,PSY - GANGNAM STYLE(강남스타일) M/V,1124188,2012.07.15,"#PSY,#싸이",officialpsy,"20,200,000",https://img.youtube.com/vi/9bZkp7q19f0/mqdefault.jpg
일간,2026-01-04,video,한국,20,NEW,"""영토에 대한 도전""...장원영 발언에 분노한 中 누리꾼들, 심상찮은 조짐 [지금이뉴스] / YTN",1117115,2026.01.02,#지금이뉴스,YTN,"5,250,000",https://img.youtube.com/vi/M9i1d6dpx8c/mqdefault.jpg
일간,2026-01-04,video,한국,21,-1,(ENG) 힙합보단 사랑 사랑보단 프리미엄 가나 겨울 에디션~♪ | EP. 15 프리미엄 가나,1099985,2025.12.31,"#EVENT,#인성의프리미엄가나페어링",맛깔스튜디오 by롯데웰푸드,"147,000",https://img.youtube.com/vi/bSrIC34u1II/mqdefault.jpg
일간,2026-01-04,video,한국,22,+8,[𝐍𝐇 𝐩𝐚𝐲×변우석] 🎬나를 완벽하게 이용해봐,1010875,2025.12.24,"#EVENT,#NHCARD",NH농협카드,"300,000",https://img.youtube.com/vi/QHqfx6WlRAs/mqdefault.jpg
일간,2026-01-04,video,한국,23,0,"[COWAY] 청정해진 공기를 온풍으로 따뜻하게, 코웨이 히티브 온풍 공기청정기",998028,2025.12.24,"#이벤트,#EVENT",COWAY,"211,000",https://img.youtube.com/vi/6M-n7Jyh3D4/mqdefault.jpg
일간,2026-01-04,video,한국,24,-2,[모두닥X카더가든] 라식라섹 진짜 리뷰는 모두닥! (6s),994246,2025.12.02,"#스마일라식,#라식",모두닥 | 대표 의료플랫폼,"7,340",https://img.youtube.com/vi/7WM4ZbpPsIw/mqdefault.jpg
일간,2026-01-04,video,한국,25,-9,유창조 (You Chang Jo) - 2026년 병오년 [丙午年] 새해 천복 많이 받으세요.,969947,2026.01.01,,유창조 You Chang Jo,"14,000,000",https://img.youtube.com/vi/7REliSEGr6c/mqdefault.jpg
일간,2026-01-04,video,한국,26,NEW,삿포로 마지막)대식가 직원도 놀랐습니다🤣 총 몇접시 먹었을까..? 홋카이도 회전초밥 xxx접시 먹방,870991,2026.01.02,,tzuyang쯔양,"12,900,000",https://img.youtube.com/vi/ixi_hfZlEWE/mqdefault.jpg
일간,2026-01-04,video,한국,27,-3,[현대자동차 x 이찬혁] 2026 위시 카운트다운 (2026 Wish Countdown)│현대자동차,870845,2026.01.01,"#현대위시테일,#Thesnowishman",현대자동차 (hyundai korea),"370,000",https://img.youtube.com/vi/F1oo5VVNB-o/mqdefault.jpg
일간,2026-01-04,video,한국,28,+3,"[써브웨이] 새해 당신을 찾아온 선물, 랍스터 컬렉션🦞",855793,2025.12.26,,써브웨이,"16,299",https://img.youtube.com/vi/yG6eYDW52Bg/mqdefault.jpg
