Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,1,0,완벽한 스윕을 만드는 골반의 힘,2062876,2026.06.02,"#fighter,#technique",풍풍이네,"26,500",https://img.youtube.com/vi/8e1YqBelxdU/mqdefault.jpg,8e1YqBelxdU
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,2,+3,2:1인데 총대신 맞다이를 꺼내든 경찰 🤯🇺🇸,2061857,2026.06.06,"#ufc,#mma",빌랜드,"93,400",https://img.youtube.com/vi/Zke3Qfak01g/mqdefault.jpg,Zke3Qfak01g
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,3,-1,링 위에서 펼쳐지는 예술적인 타격의 미학,1619265,2026.05.31,"#fighter,#technique",풍풍이네,"26,500",https://img.youtube.com/vi/v6qy6KuIysA/mqdefault.jpg,v6qy6KuIysA
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,4,+2,F1 스탑 챌린지,1225678,2026.05.06,"#f1,#formula1",SNE - Sports Nice Entertainment,"122,000",https://img.youtube.com/vi/4KyCA_Yt-zk/mqdefault.jpg,4KyCA_Yt-zk
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,5,+4,Splits Challenge⁉️😱,1150908,2026.01.30,,팀일루션 노성율,"11,500,000",https://img.youtube.com/vi/U1O4jmTiXZs/mqdefault.jpg,U1O4jmTiXZs
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,6,+1,Chest Stand Challenge⁉️🫨,1079635,2026.06.05,,팀일루션 노성율,"11,500,000",https://img.youtube.com/vi/XrbIx024gR8/mqdefault.jpg,XrbIx024gR8
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,7,NEW,[MLB] 95마일 몸쪽 마구를 이겨내는 이정후의 천재적 배트 컨트롤🏏🔥 (06.10),930701,2026.06.10,,SPOTV,"2,220,000",https://img.youtube.com/vi/l9o3jOKCPng/mqdefault.jpg,l9o3jOKCPng
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,8,+8,아무도 몰랐던 그의 결정🥶,842442,2026.06.08,,AmazingBrother,"56,900",https://img.youtube.com/vi/BT2pZM1zEek/mqdefault.jpg,BT2pZM1zEek
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,9,+24,형수님 라이벌 등장 ㅋㅋㅋ류현진을 향한 팬의 고백,804771,2026.06.09,"#야구,#kbo",야구짤츠,"5,740",https://img.youtube.com/vi/Bx1OVbDt9lI/mqdefault.jpg,Bx1OVbDt9lI
일간,2026-06-10,shorts,한국,스포츠,조회수 순위,10,NEW,축구 보다가 육성으로 소리 지른 순간,785199,2026.06.09,"#축구,#로벤",숏포츠,"22,599",https://img.youtube.com/vi/l1D5D_jycxc/mqdefault.jpg,l1D5D_jycxc
