Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,1,NEW,대구 경북 추경호 믿었는데 퇴짜? 삼성 SK 호남 대 폭발! 그 이유는?,1774668,2026.06.09,,국민이 주인이다,"215,000",https://img.youtube.com/vi/65NQ3OF3MA4/mqdefault.jpg,65NQ3OF3MA4
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,2,+33,"방해하는 대진연, 폭발한 서울대 학생",1709343,2026.06.09,,HOT이슈,"126,000",https://img.youtube.com/vi/sIk9vejkg_U/mqdefault.jpg,sIk9vejkg_U
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,3,+1,학폭기록 삭제한 교장에게 제대로 열받은 유기홍,1360887,2026.06.04,"#정치초심,#이재명",정치초심,"47,300",https://img.youtube.com/vi/ZCcwXL9zFWY/mqdefault.jpg,ZCcwXL9zFWY
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,4,NEW,아들의 첫 도둑질,1318230,2026.06.09,#shorts,크라임스낵,"27,599",https://img.youtube.com/vi/fsaq4mxrzxc/mqdefault.jpg,fsaq4mxrzxc
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,5,+4,예? 콜라가 공짜라고요?,1174155,2026.06.07,#shorts,크라임스낵,"27,599",https://img.youtube.com/vi/brZhohLioQU/mqdefault.jpg,brZhohLioQU
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,6,NEW,119 구급대원이 산모를 구급차에 태우지 않은 이유,951958,2026.06.10,,1분뉴스쇼,"205,000",https://img.youtube.com/vi/8P10rfDiGxU/mqdefault.jpg,8P10rfDiGxU
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,7,NEW,'참교육' 포브스의 극찬  / YTN,910879,2026.06.10,#shorts,YTN,"5,350,000",https://img.youtube.com/vi/It_NqGkPyPc/mqdefault.jpg,It_NqGkPyPc
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,8,NEW,"""사람 하나 잘못 뽑으면""  / YTN",890893,2026.06.09,#shorts,YTN,"5,350,000",https://img.youtube.com/vi/Q03m1EpkLZM/mqdefault.jpg,Q03m1EpkLZM
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,9,-8,버스보다 빨랐던 엄마의 본능  / YTN,870765,2026.06.09,#shorts,YTN,"5,350,000",https://img.youtube.com/vi/Wf_LCsq2lD4/mqdefault.jpg,Wf_LCsq2lD4
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,10,NEW,"""자고 일어났더니 풀렸던데?""  / YTN",864069,2026.06.09,#shorts,YTN,"5,350,000",https://img.youtube.com/vi/zMlvZlzpfeI/mqdefault.jpg,zMlvZlzpfeI
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,11,NEW,하버드 졸업장 두고 군인이 된 딸을 엄마가 말리지 않은 이유,854589,2026.06.10,"#군인,#군대",K-엔진,"82,300",https://img.youtube.com/vi/kRUcoX3iHjA/mqdefault.jpg,kRUcoX3iHjA
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,12,-2,기초연금 탈락하셨다고요? 이제는 방문 없이 신청됩니다!📝,837375,2026.05.26,"#보건복지부,#국민연금공단",보건복지부TV,"142,000",https://img.youtube.com/vi/qCvyyZNUFU4/mqdefault.jpg,qCvyyZNUFU4
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,13,+99,"시진핑, 한국 때문에 긴장했다?",817143,2026.06.09,"#시진핑,#한국",정치썰로그,"32,000",https://img.youtube.com/vi/VvAUCqLLsEc/mqdefault.jpg,VvAUCqLLsEc
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,14,-6,"한국군을 무시한 영국군이 무릎꿇고 사과한 이유?...""충격""",693808,2026.06.07,,토종한국인,"70,500",https://img.youtube.com/vi/U3LQnJ8Ifzw/mqdefault.jpg,U3LQnJ8Ifzw
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,15,-12,잠실에 등장한 '롤스로이스'의 정체,688282,2026.06.09,,뉴스팩트,"143,000",https://img.youtube.com/vi/E8LVobfMQFI/mqdefault.jpg,E8LVobfMQFI
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,16,NEW,세이 영치금 압류갈게요 세이 굿바이,683637,2026.06.10,"#장사의신,#은현장",쑥쑥국민,"60,000",https://img.youtube.com/vi/jhwocnmUCPQ/mqdefault.jpg,jhwocnmUCPQ
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,17,+41,"""강남 민심에 휘둘리지 마라"" 도올선생 작심발언",666740,2026.06.09,"#강남,#도올김용옥",일류,"242,000",https://img.youtube.com/vi/GOypCkBh3lw/mqdefault.jpg,GOypCkBh3lw
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,18,-11,개빡친 이준석,663202,2026.06.08,"#재선거,#선관위",정치랑,"40,700",https://img.youtube.com/vi/QueptKQplps/mqdefault.jpg,QueptKQplps
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,19,NEW,'李 발언' 일본 대서특필.. 댓글 봤더니 '살벌'?  (MBC뉴스),660241,2026.06.09,"#Shorts,#MBC",MBCNEWS,"6,180,000",https://img.youtube.com/vi/K69Sip2vOBY/mqdefault.jpg,K69Sip2vOBY
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,20,NEW,오세훈의 한계,658416,2026.06.10,"#전한길,#전한길뉴스",1waynews 한길뉴스,"910,000",https://img.youtube.com/vi/9bNZo-flz5w/mqdefault.jpg,9bNZo-flz5w
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,21,-19,수구레국밥 먹으러 다시 왔습니다!,638542,2026.06.08,"#청도소머리국밥,#한동훈",한동훈,"362,000",https://img.youtube.com/vi/eWhpFNt6OTc/mqdefault.jpg,eWhpFNt6OTc
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,22,NEW,"청와대 관계자도 몰랐던, 김민석 당대표 출마 이유",633851,2026.06.10,"#시사인,#이재명",짤짤정치,"110,000",https://img.youtube.com/vi/ASkJcXMt9l0/mqdefault.jpg,ASkJcXMt9l0
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,23,NEW,TV조선 기자에게 웃으며 돌직구 날리는 강훈식,623277,2026.06.09,"#정치초심,#이재명",정치초심,"47,300",https://img.youtube.com/vi/LW7u4OdPo48/mqdefault.jpg,LW7u4OdPo48
일간,2026-06-10,shorts,한국,뉴스/정치,조회수 순위,24,NEW,잠실에 모인 시민들 정치인들 내쫓은 이유,622539,2026.06.09,,펜앤마이크TV,"1,950,000",https://img.youtube.com/vi/Tg12BHFdDZg/mqdefault.jpg,Tg12BHFdDZg
