Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-10,shorts,한국,코메디,조회수 순위,1,+34,From $100M Classic to Hypercar: Grandma's Ultimate Base Reveal 007 천억할매 4편,3306268,2026.04.29,"#aifilm,#Bugatti",BillionaireG,"101,000",https://img.youtube.com/vi/22bVi0oIYHk/mqdefault.jpg,22bVi0oIYHk
일간,2026-06-10,shorts,한국,코메디,조회수 순위,2,NEW,아니 왜 맛있어 보이지..? ㅋㅋㅋㅋㅋㅋ,2445695,2026.06.09,"#웃긴썰,#웃긴영상",깃털유머,"845,000",https://img.youtube.com/vi/KE3dO4VR7fw/mqdefault.jpg,KE3dO4VR7fw
일간,2026-06-10,shorts,한국,코메디,조회수 순위,3,-2,간식 꿀팁🍪,2235809,2026.06.06,,WOOJUN,"1,160,000",https://img.youtube.com/vi/wjnQq_KOa1k/mqdefault.jpg,wjnQq_KOa1k
일간,2026-06-10,shorts,한국,코메디,조회수 순위,4,0,자기방어,2088153,2026.05.30,,SEUNGJAENIM 승재님,"195,000",https://img.youtube.com/vi/jVHYOHsLlUs/mqdefault.jpg,jVHYOHsLlUs
일간,2026-06-10,shorts,한국,코메디,조회수 순위,5,0,호신술,1652999,2026.06.06,,SEUNGJAENIM 승재님,"195,000",https://img.youtube.com/vi/ZxvB5bjRBsk/mqdefault.jpg,ZxvB5bjRBsk
일간,2026-06-10,shorts,한국,코메디,조회수 순위,6,+5,공고일진이 특수요원한테 깝치면 생기는일 ㅋㅋ,1289338,2026.06.07,,후킹타임,"46,000",https://img.youtube.com/vi/TiD3uPMDCIE/mqdefault.jpg,TiD3uPMDCIE
일간,2026-06-10,shorts,한국,코메디,조회수 순위,7,NEW,"Чжоу Чжоу привела всех свои подруг в бассейн, часть вторая",1250578,2026.06.09,,Олег Ким,"2,720,000",https://img.youtube.com/vi/vUtN-2Edy2g/mqdefault.jpg,vUtN-2Edy2g
일간,2026-06-10,shorts,한국,코메디,조회수 순위,8,NEW,3명의 예수를 한 방에 가둔 실험,1143698,2026.06.10,"#이야기,#실화",댕소리,"99,500",https://img.youtube.com/vi/RsywbRhyH8o/mqdefault.jpg,RsywbRhyH8o
일간,2026-06-10,shorts,한국,코메디,조회수 순위,9,-7,명절날 늦잠 자면 안 되는 이유 ㅋㅋㅋ,1108534,2026.06.08,"#웃긴,#웃긴영상",사투리갬성,"72,400",https://img.youtube.com/vi/wlhp5ijl2iA/mqdefault.jpg,wlhp5ijl2iA
일간,2026-06-10,shorts,한국,코메디,조회수 순위,10,NEW,Тан Юйси и арбуз,1065724,2026.06.09,,Олег Ким,"2,720,000",https://img.youtube.com/vi/Pui-lZQaN6A/mqdefault.jpg,Pui-lZQaN6A
일간,2026-06-10,shorts,한국,코메디,조회수 순위,11,+2,며느리한테 뜻깊은 선물을 해주면서 한마디 하는 시어머니,1060898,2026.06.08,#순자엄마,궁금햄,"28,700",https://img.youtube.com/vi/agga5JRpBFE/mqdefault.jpg,agga5JRpBFE
일간,2026-06-10,shorts,한국,코메디,조회수 순위,12,+20,아무리 급해도 집은 위험하지ㅋㅋ 아내는 눈치 챘을 수도..?,1034528,2026.04.05,,내 나이가 어때서,"37,200",https://img.youtube.com/vi/DJYcn_eicb8/mqdefault.jpg,DJYcn_eicb8
일간,2026-06-10,shorts,한국,코메디,조회수 순위,13,NEW,웃자고 만들었는데 댕무섭네..;;,1024360,2026.06.09,"#웃긴썰,#웃긴영상",깃털유머,"845,000",https://img.youtube.com/vi/oTfo6zpD_M8/mqdefault.jpg,oTfo6zpD_M8
일간,2026-06-10,shorts,한국,코메디,조회수 순위,14,-4,Гао Цзэюй исполнил песню Tanir & Tyomcha - Да да да,970081,2026.06.07,,Олег Ким,"2,720,000",https://img.youtube.com/vi/WU7jzvP7hig/mqdefault.jpg,WU7jzvP7hig
일간,2026-06-10,shorts,한국,코메디,조회수 순위,15,-8,로맨틱 성공할 뻔했는데... 댕댕이의 참을성 부족으로 망함,961066,2026.03.12,,비타미니,"47,600",https://img.youtube.com/vi/B1XfsISiyUk/mqdefault.jpg,B1XfsISiyUk
일간,2026-06-10,shorts,한국,코메디,조회수 순위,16,NEW,상대적 박탈감 느끼는 재벌과 거지,895626,2026.06.09,"#shorts,#스케치코미디",숏플레이,"638,000",https://img.youtube.com/vi/_O8zUspLFlk/mqdefault.jpg,_O8zUspLFlk
일간,2026-06-10,shorts,한국,코메디,조회수 순위,17,NEW,전동차 산책을 제일 좋아하는 댕댕이,889888,2026.06.09,"#shorts,#웃긴동물",킥맨,"104,000",https://img.youtube.com/vi/qqeV7UxWJus/mqdefault.jpg,qqeV7UxWJus
일간,2026-06-10,shorts,한국,코메디,조회수 순위,18,-15,Гао Цзэюй перехитрил Вань Цзы,869452,2026.06.08,,Олег Ким,"2,720,000",https://img.youtube.com/vi/rC84dEUqC8I/mqdefault.jpg,rC84dEUqC8I
