Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-10,shorts,한국,전체,조회수 순위,1,0,초대형 강철 코일의 역동적인 낙하 하역 과정,14636874,2026.06.03,"#worker,#process",SnapWorks,"421,000",https://img.youtube.com/vi/JtpjWP9AyTk/mqdefault.jpg,JtpjWP9AyTk
일간,2026-06-10,shorts,한국,전체,조회수 순위,2,+6,레전드 치킨 스크림 모먼트2,9369930,2026.05.30,,히또,"184,000",https://img.youtube.com/vi/ozCghA_fVhc/mqdefault.jpg,ozCghA_fVhc
일간,2026-06-10,shorts,한국,전체,조회수 순위,3,+3,그녀가 사나운소를잠재운 방법,8335394,2026.05.12,"#투우,#황소",주주줍줍,"82,500",https://img.youtube.com/vi/J_IzgVHU33U/mqdefault.jpg,J_IzgVHU33U
일간,2026-06-10,shorts,한국,전체,조회수 순위,4,+10,개웃긴 약먹는 아기 반응 랭킹 TOP7,8334511,2026.04.28,,랭킹김,"304,000",https://img.youtube.com/vi/FjpLxP6tsj0/mqdefault.jpg,FjpLxP6tsj0
일간,2026-06-10,shorts,한국,전체,조회수 순위,5,-2,🇨🇳 空中飞天舞：悬挂于巨伞之下的艺术传奇🇬🇧 Dancers in the Sky: The Graceful Feats Beneath a Giant Canopy,8031967,2026.06.02,"#爱,#空中飞天",임하나 (Cute Hana),"501,000",https://img.youtube.com/vi/jSHsBt_L5h0/mqdefault.jpg,jSHsBt_L5h0
일간,2026-06-10,shorts,한국,전체,조회수 순위,6,+19,엄마 까투리 | Shorts | 누가 내 케이크 먹었어?!,7748222,2026.06.05,"#까투리,#katuri",엄마 까투리,"1,460,000",https://img.youtube.com/vi/HCLhEh1nSsE/mqdefault.jpg,HCLhEh1nSsE
일간,2026-06-10,shorts,한국,전체,조회수 순위,7,+160,주사 맞는 날💉 | Reacts,7366793,2026.06.09,"#유백합,#kkubi",유백합 kkubi99,"22,700,000",https://img.youtube.com/vi/1lU24sUpv8o/mqdefault.jpg,1lU24sUpv8o
일간,2026-06-10,shorts,한국,전체,조회수 순위,8,+120,플라즈마 절단기로 두꺼운 체크 철판 완벽하게 자르는 방법,7145623,2026.06.08,"#worker,#process",SnapWorks,"421,000",https://img.youtube.com/vi/gk4OF_rb7ns/mqdefault.jpg,gk4OF_rb7ns
일간,2026-06-10,shorts,한국,전체,조회수 순위,9,+1,My Happy Song Result,6528307,2024.09.08,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/-CPGIrSQ5P8/mqdefault.jpg,-CPGIrSQ5P8
일간,2026-06-10,shorts,한국,전체,조회수 순위,10,-6,철근을 단단히 고정하는 방법: 기초 슬래브와 기둥 철근을 일체화하는 장인의 수작업 정착 공정,6333017,2026.06.03,"#worker,#process",SnapWorks,"421,000",https://img.youtube.com/vi/fSjscMt7G6g/mqdefault.jpg,fSjscMt7G6g
일간,2026-06-10,shorts,한국,전체,조회수 순위,11,+61,건축물 유도 해체 공법: 구조적 계산을 통한 안전한 건물 철거 과정,6270556,2026.06.07,"#worker,#process",Runtime Log,"28,200",https://img.youtube.com/vi/_V80tgTp0_4/mqdefault.jpg,_V80tgTp0_4
일간,2026-06-10,shorts,한국,전체,조회수 순위,12,+37,피부 미백에 미친자의 개하얘진 방법...,6099757,2026.06.06,#shorts,남진 Douyin Makeup,"4,070,000",https://img.youtube.com/vi/my4I5OW-Qvg/mqdefault.jpg,my4I5OW-Qvg
일간,2026-06-10,shorts,한국,전체,조회수 순위,13,-6,뽀뽀는 몇번?💋 | Reacts,5847892,2026.06.07,"#유백합,#kkubi",유백합 kkubi99,"22,700,000",https://img.youtube.com/vi/A7Txnw35rPg/mqdefault.jpg,A7Txnw35rPg
일간,2026-06-10,shorts,한국,전체,조회수 순위,14,-9,Oil vs Water (Part.3),5813518,2026.06.05,"#Shorts,#Food",DoubleBite,"1,770,000",https://img.youtube.com/vi/X6ukAg68Z0U/mqdefault.jpg,X6ukAg68Z0U
일간,2026-06-10,shorts,한국,전체,조회수 순위,15,NEW,MJ 45º lean tutorial2,5649003,2026.06.09,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/biCPQkDk7CA/mqdefault.jpg,biCPQkDk7CA
일간,2026-06-10,shorts,한국,전체,조회수 순위,16,+1,압도적 스케일:  대형 스테인리스 대접의 자동화 분류 및 고속 정렬 과정,5562668,2026.06.08,"#worker,#process",SnapWorks,"421,000",https://img.youtube.com/vi/sc4dLYts7Ss/mqdefault.jpg,sc4dLYts7Ss
일간,2026-06-10,shorts,한국,전체,조회수 순위,17,-6,제대로 부어 주세요 | Reacts,5506063,2026.02.01,"#유백합,#kkubi",유백합 kkubi99,"22,700,000",https://img.youtube.com/vi/EHLs7YsDskc/mqdefault.jpg,EHLs7YsDskc
일간,2026-06-10,shorts,한국,전체,조회수 순위,18,+9,10초 타이머 소정아 가능?,5326389,2026.06.05,"#춤추는곰돌,#춤추는곰돌의랜덤댄스",춤추는곰돌의 랜덤댄스,"3,980,000",https://img.youtube.com/vi/A60s0Lwx5bQ/mqdefault.jpg,A60s0Lwx5bQ
일간,2026-06-10,shorts,한국,전체,조회수 순위,19,+2,고장난 우정💚♥️💛 | Reacts,5258986,2026.06.08,"#유백합,#kkubi",유백합 kkubi99,"22,700,000",https://img.youtube.com/vi/9elQXwxFQxI/mqdefault.jpg,9elQXwxFQxI
일간,2026-06-10,shorts,한국,전체,조회수 순위,20,-11,위기에서 구해주고 싶어요,4911079,2026.06.08,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/-fJmdKA0CRc/mqdefault.jpg,-fJmdKA0CRc
일간,2026-06-10,shorts,한국,전체,조회수 순위,21,-4,Mix Juicy Drop💕,4772261,2026.02.26,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/DLVCQZ5OEIA/mqdefault.jpg,DLVCQZ5OEIA
일간,2026-06-10,shorts,한국,전체,조회수 순위,22,-20,토끼에게서 탈출할 수 있을까요,4690689,2026.06.08,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/a_z_G80oQys/mqdefault.jpg,a_z_G80oQys
일간,2026-06-10,shorts,한국,전체,조회수 순위,23,NEW,어미 소가 송아지에게 젖을 줄 때 생기는 일,4676142,2026.06.10,"#farming,#skills",FarmQuick,"39,300",https://img.youtube.com/vi/g3gK7S2-tlo/mqdefault.jpg,g3gK7S2-tlo
일간,2026-06-10,shorts,한국,전체,조회수 순위,24,+103,목재 통을 완벽하게 깎는 방법: 특수 가이드 지지대를 활용한 초정밀 연마 시공,4355957,2026.06.09,"#worker,#process",SnapWorks,"421,000",https://img.youtube.com/vi/hchU4QVQciU/mqdefault.jpg,hchU4QVQciU
