Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,1,+1,[노스페이스 화이트라벨] 눕시 엘라 NUPTSE ELLA,861044,2025.10.01,,THE NORTH FACE KOREA,"38,200",https://i.playboard.app/p/uvSGGRXAQnANL7DAFiagMeAtCNNHzPagOcCWxC4WVrPuwNO8gnkVzOBwDLP8DR3xnmMYkUHV/100x100.jpg
일간,2025-12-08,video,한국,2,+1,지구를 생각하는 리사이클 충전재 REMASTER NUPTSE | 15S VER.,723129,2025.10.01,,THE NORTH FACE KOREA,"38,200",https://i.playboard.app/p/uvSGGRXAQnANL7DAFiagMeAtCNNHzPagOcCWxC4WVrPuwNO8gnkVzOBwDLP8DR3xnmMYkUHV/100x100.jpg
일간,2025-12-08,video,한국,3,-2,K리그 득점왕과 함께 선출팀을 상대로 만나면 생기는일 ㄷㄷ,605235,2025.11.28,,제이풋볼JFootballTV,"2,330,000",https://i.playboard.app/p/jjfNeMc04XU6nQ-j-4-EbbxMUi0NLTOfoTMWpw4lGSQbcSKvSuqzUNuLHppLkN9JCmvycABi0g/100x100.jpg
일간,2025-12-08,video,한국,4,+1,[K2] 케이투 25FW 베이글 수지(SUZY)편,425518,2025.10.31,"#K2,#케이투",K2 케이투,"12,400",https://i.playboard.app/p/AATXAJwPZlpjmL17UnUcRiT-sUu1KZR-Ma8BaDSYXn_PEg/100x100.jpg
일간,2025-12-08,video,한국,5,+1,[K2] 케이투 25FW G900 트리니티 수지(SUZY)편,346440,2025.11.24,"#K2,#케이투",K2 케이투,"12,400",https://i.playboard.app/p/AATXAJwPZlpjmL17UnUcRiT-sUu1KZR-Ma8BaDSYXn_PEg/100x100.jpg
일간,2025-12-08,video,한국,6,NEW,김상욱 머리에 스피닝 킥 차는 UFC 라이트급 랭커,317177,2025.12.06,"#김동현,#김상욱",매미킴,"1,100,000",https://i.playboard.app/p/c5fcb6d9ba1db0fdc8a0eacb0f963d3b/100x100.jpg
일간,2025-12-08,video,한국,7,+1,카카오뱅크 AI 이체,264267,2025.11.24,"#카카오뱅크,#AI이체",카카오뱅크,"74,000",https://i.playboard.app/p/7jhOxF_kDAx3sgsUEB9OYBpP3gAQx09mAtB1JQsm7ZA9M3q6o4eys9FwAcqC-fVAAe9YvZxK/100x100.jpg
일간,2025-12-08,video,한국,8,NEW,"""난 리버풀의 희생양"" 살라 폭탄 발언에 대한 소신 발언",182004,2025.12.07,"#살라,#리버풀",이스타TV,"809,000",https://i.playboard.app/p/1KkbXFZ_37Nzp05IvWgoymyW73B4KXJK4J3DbT2VLBxs5BxIQ4GQgB_zz3eqOJMh7ox1Fihasfc/100x100.jpg
일간,2025-12-08,video,한국,9,+113,"월드컵 조편성 전체 리뷰, 죽음의 조 일본?? 음홀대전??ㅣ후토크",165894,2025.12.06,"#월드컵,#조추첨",이스타TV,"809,000",https://i.playboard.app/p/1KkbXFZ_37Nzp05IvWgoymyW73B4KXJK4J3DbT2VLBxs5BxIQ4GQgB_zz3eqOJMh7ox1Fihasfc/100x100.jpg
일간,2025-12-08,video,한국,10,NEW,"던지면 대물, 걸면 kg !! 아는 사람들만 하고 있는 추자도 무늬오징어 낚시!",153549,2025.12.07,"#선상낚시,#무늬오징어",마초TV,"275,000",https://i.playboard.app/p/EpUWOKrwnfn1Y18SrC7ZGad8tVI5qi7xdArMT5IJP2wBmCSJQKGeab2VdidBYQenD-U3UzaP/100x100.jpg
