Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,88,NEW,아침에 일어나서 카나데 칭찬 잔뜩 하고 간 비비ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [홀로라이브 | 키키라라 비비],39823,2025.12.06,"#綺々羅々ヴィヴィ,#hololiveDEV_IS",클립애호가 Clip Devotee,"42,500",https://i.playboard.app/p/XyTn2GVmaaSHqeoR3cccWhp7seQCtw4eQEsxFCe16xzpwizCAcp3y7S2IJDZagn-94K_37eHb9A/100x100.jpg
일간,2025-12-08,video,한국,89,+30,하필 법전을 외우고 씹어먹던 IQ 250 변태 소시오패스를 건드려버린 쓰레기 대형 로펌의 최후;;,39594,2025.11.26,"#리갈하이,#드림텔러",드림텔러 DREAM TELLER,"1,140,000",https://i.playboard.app/p/WQCEuANamHK4o9TTMdeSN781PfOuDBiPDKcFvqXupUOs-N0utUuGkBB9otLH-jLWYxCpMA26/100x100.jpg
일간,2025-12-08,video,한국,90,-8,R O U N D 6 ｜ Alien Stage,39576,2024.04.05,,VIVINOS,"2,700,000",https://i.playboard.app/p/a39b9c1b0948a27ddf8b55990bfd0e25/100x100.jpg
일간,2025-12-08,video,한국,91,-65,범죄자 참교육 하는 촉법소년들 슈퍼잼민 시즌 2 한방에 모음집 /영상툰/썰툰/,39316,2025.12.05,"#영상툰,#사이다툰",썰푸는 그림쟁이툰,"837,000",https://i.playboard.app/p/X8rwCA4ju2wwyJmTBVcyIC1-w-jPY7qtJgtRY5MnvV2nvKCYxqREBab4jSnHP8cBudHdXXSiTw/100x100.jpg
일간,2025-12-08,video,한국,92,+14,오랜만에... “진짜 재밌는 영화를 찾았습니다” 정말 스케일이 압권입니다 [결말포함],39232,2025.12.04,"#영화리뷰,#결말포함",Popcorn & Coke Review,"633,000",https://i.playboard.app/p/4vsl0dMmf2_zJh9hNMoFP7KPnfxEKCeWSn5iYdQvuJUVUkBf9eFu3qqdHWIN1DDULygUcGDmww/100x100.jpg
일간,2025-12-08,video,한국,93,+184,🔥 와 이거 진짜 의외다ㅋㅋ🔥 초반까진 노잼인 줄 알았는데 중간부터 역대급 액션에 지리는 세계관 폭발함 ㄷㄷ.. ㄹㅇ 빠져드는순간 1시간 순삭 가능ㅋㅋ!! ≪드라마리뷰 결말포함≫,38775,2025.12.02,"#북오브보바펫,#드라마리뷰",우영볼 : 우리집에서 영화 볼래?,"20,600",https://i.playboard.app/p/7WDrlgjtBwUWVJ9fQA36gA339SvPZzD6AZLAUqihhj1I-kKPw7uY5z1Vx_O5ALVQGo6DqVQdKRg/100x100.jpg
일간,2025-12-08,video,한국,94,-5,"급식먹방4탄! (김치볶음밥,함박스테이크,핫도그) / school lunch Mukbang4! Animation ASMR /foomuk",38564,2025.10.25,"#먹방,#급식먹방",푸먹_foomuk,"1,710,000",https://i.playboard.app/p/w01Rdt9HpOCW4YDp0go5-7LszZ7EJR-AJ2Dox1WJegj0VjaCBZE6Ho-AZXF1Tt41x2fzAzJ9uHE/100x100.jpg
일간,2025-12-08,video,한국,95,+5,[최강경찰 미니특공대]9화 🚨새미의 스포츠카!,37650,2024.05.03,"#미니특공대,#최강경찰",미니특공대TV,"8,660,000",https://i.playboard.app/p/Ya-yMW2Fsl2X6ufmfi9JON4HIZZt42q09cCNlzkslv_9HUiTrIvu9_XinefPOYVvhulRn00QWQ/100x100.jpg
일간,2025-12-08,video,한국,96,-49,全能黑道女王僞裝實習教師！接受全校無人敢接的頑劣學生班，投瀉藥鎖厠所都被她動動手指輕鬆制服，僅3天學渣班逆襲學霸班級，震驚全國！,37433,2025.12.03,,天下短劇,"104,000",https://i.playboard.app/p/q3GJOjZSEQ_meFfmkPZVeHAqeUvO1JNR799oOVL4iwdQRkLeR8Cab35mjZbiEX0LrOqVH2dSgg/100x100.jpg
일간,2025-12-08,video,한국,97,-3,어몽어스 VS  Italian Brainrot  ANIMATION 68,37185,2025.07.06,#퉁퉁퉁,땅콩 Peanut,"3,210,000",https://i.playboard.app/p/ecc222baf56e29251e98b5cec84d297f/100x100.jpg
일간,2025-12-08,video,한국,98,+11,Tung Tung Tung Sahur Movie Collection !  360° VR,37148,2025.06.13,"#360vr,#360video",캐릭터 360 VR,"160,000",https://i.playboard.app/p/pGuMzLwgSPDdElqGTbUEBF_Oxoh3V7bGKifEJTCgYMcX06UMHU_SfM8vV_K6lA3a07vJ961bjQ/100x100.jpg
일간,2025-12-08,video,한국,99,-7,⟪모범택시3⟫ 3-4회 떴다🔥중고차 사기꾼들한테 호구로 빙의해서 사기 치러간 이제훈ㄷㄷ 분명 찐따 컨셉이어서 어깨형들이 강매하려고 둘러쌌는데 싸움을 겁나 잘해버림;; 스토리 개쩌네,36365,2025.11.30,"#모범택시3,#SBS금토드라마",고몽,"2,550,000",https://i.playboard.app/p/AIdro_n2VEZCHj55JE9Ppw79uhETNd-JVDibC-WBxWnLXQSUIMs/100x100.jpg
일간,2025-12-08,video,한국,100,+11,미모의 전학생이 개찐따에게 작업을 걸었더니 ㅎㄷㄷ,36293,2025.12.02,"#영화리뷰결말포함,#드라마리뷰결말포함",달콤 리뷰,"38,900",https://i.playboard.app/p/-RRINBcaOt5UGvloNL83fspaHq2C35Tt7h3U18OP7Cb7V2D7J0yBMsxzvGJFl4tiNdGwIbMsjA/100x100.jpg
