Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,19,+6,[PD수첩.Zip] 2024년 12월 3일 밤 45년만의 비상계엄 2부,247496,2025.12.05,"#MBC,#PD수첩",MBC PD수첩,"1,150,000",https://i.playboard.app/p/ktaaNLsw4-3PdQYb9zvmvbupevIxklQxhfFdI75Ps20l7HJrZcJ2y_QHY1gXCehx1KKG1Clogg/100x100.jpg
일간,2025-12-08,video,한국,20,+51,[스피디(sPeeD) 수첩] “수용소에 가둬 폭파해 죽인다” 한국판 홀로코스트?,235469,2025.12.06,"#MBC,#PD수첩",MBC PD수첩,"1,150,000",https://i.playboard.app/p/ktaaNLsw4-3PdQYb9zvmvbupevIxklQxhfFdI75Ps20l7HJrZcJ2y_QHY1gXCehx1KKG1Clogg/100x100.jpg
일간,2025-12-08,video,한국,21,+10,"“네, 대한민국 16강 못갑니다” 월드컵 A조 한국, 축구 레전드가 꼽은 경우의 수 [2026 북중미 월드컵]",232556,2025.12.06,"#북중미월드컵,#이광용",YTN 라디오,"825,000",https://i.playboard.app/p/AIdro_l-MUZ-ZZn2yKZuxXrArRx61NHhUfldJoz_3hJ73A/100x100.jpg
일간,2025-12-08,video,한국,22,+6,너는 나의 애너지 감탄생활 TVCF,232527,2025.07.11,"#보건복지부,#이벤트","너는 나의 애너지, 감탄생활 with 보건복지부","4,960",https://i.playboard.app/p/0qTvUFt14VWZgDG5lq0uQzgUR853AfmhL-O6GrrAPIxF2UB16TEyTyeEyQY1NyPrdK6mC1txGmo/100x100.jpg
일간,2025-12-08,video,한국,23,+692,"조진웅 결국 '은퇴 선언'…""실망을 드려 죄송하다""｜지금 이 뉴스",226151,2025.12.06,#JTBC뉴스,JTBC News,"4,770,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,24,NEW,"상설 특검 간판 올린 첫날, '외압' 지목 검사 보란듯이 [뉴스.zip/MBC뉴스]",225070,2025.12.07,"#쿠팡,#상설특검",MBCNEWS,"6,070,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,25,+43,"[자막뉴스] 마트에서 장 봐간 남성, 몇 시간 뒤..'사망' 충격 사건 / JTBC News",222265,2025.12.05,#JTBC뉴스,JTBC News,"4,770,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,26,+557,"사과도 보상논의도 '급실종'..'배부른' 쿠팡에 ""참교육"" [뉴스.zip/MBC뉴스]",219499,2025.12.06,"#김범석,#쿠팡",MBCNEWS,"6,070,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,27,+1,“에스파 일본 오지 마!”…12만 명 온라인 서명 [잇슈 컬처] / KBS  2025.12.05.,215404,2025.12.05,"#에스파,#일본",KBS News,"3,500,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,28,-11,"'정권 끝나면..' 알고있던 尹, 마지막으로 ""정화해달라"" [뉴스.zip/MBC뉴스]",211258,2025.12.06,"#김건희,#사법리스크",MBCNEWS,"6,070,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,29,NEW,3월 안가회동 '비상조치 언급' 술술..'군 개입' 우려 김용현에 '항의' ..'붕짜자붕짜' 국면마다 의외의 '반전' - [핫이슈PLAY] 2025.12.06,210394,2025.12.07,"#신원식,#붕짜자붕짜",MBCNEWS,"6,070,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,30,+5,소상공인 부담경감 크레딧(신청기간 연장),206915,2025.12.05,"#소상공인,#소상공인지원",소상공인시장진흥공단,"41,800","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,31,+8,[이슈플러스] 박나래 '갑질' 논란·조진웅 '소년범' 의혹...뒤숭숭한 연예계 / YTN,204876,2025.12.05,,YTN,"5,240,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,32,NEW,박나래 결국 마지막 방송,202766,2025.12.06,,성제준,"1,070,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,33,-15,"239명 태우고 증발한 '유령기'…""위치라도 제발"" 다시 찾는다 (자막뉴스) / SBS",192690,2025.12.04,"#사고,#중국",SBS 뉴스,"5,100,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,34,+7,"[자막뉴스] ""15일부터 꼭 확인하세요!!""…정부가 꺼낸 '초강수' 보니 / JTBC News",192662,2025.12.04,#JTBC뉴스,JTBC News,"4,770,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,35,NEW,"中전투기, 오키나와서 레이더로 자위대기 겨냥…갈등 '악화일로' / 연합뉴스 (Yonhapnews)",190191,2025.12.07,"#연합뉴스,#중일갈등",연합뉴스 Yonhapnews,"1,100,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,36,NEW,"[이슈] 2천 명 사망…절규로 물든 홍수 전세계 ""알빠?""…'나만 아니면 돼'/2025년 12월 7일(일)/KBS",187258,2025.12.07,"#인도네시아,#산사태",KBS News,"3,500,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,37,+212,"수상한 로그인·결제 시도 쿠팡발 공포 확산‥정부 ""인증 강화"" (2025.12.06/뉴스데스크/MBC)",180954,2025.12.06,"#쿠팡,#개인정보",MBCNEWS,"6,070,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,38,NEW,[자막뉴스] 과거 범죄 인정한 조진웅...'시그널 2' 기다린 팬들은 눈물만 / YTN,180564,2025.12.06,,YTN,"5,240,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,39,NEW,"""美 쇼핑몰서 카드 결제""‥쿠팡발 공포 확산 - [풀영상] MBC 뉴스데스크 2025년 12월 06일",179571,2025.12.06,"#MBC뉴스,#MBC",MBCNEWS,"6,070,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,40,NEW,"법원장회의 역풍불었다, 국회 앞 쏟아진 구름인파 ""법원장 43명 전원 고발"" vs 추워서 거의없는 윤지지자들 썰렁~ 항공촬영 폭망 (오늘 주진우 고발한 서영교 명연설 환호성)",179224,2025.12.06,,정치파랑새,"697,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
