Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,코메디,댓글 순위,63,NEW,누나 몰래 편집해서 공주병으로 만들기ㅋㅋㅋㅋ,142,2026.06.14,"#시트콤,#코미디",인싸가족,"970,000",https://img.youtube.com/vi/Qn_wf2EQDDE/mqdefault.jpg,Qn_wf2EQDDE
일간,2026-06-14,shorts,한국,코메디,댓글 순위,64,-15,부산역까지 아주 빠르게 가주세요.. !!!,140,2026.06.10,"#웃긴썰,#웃긴영상",깃털유머,"846,000",https://img.youtube.com/vi/hzEGpAiaCqU/mqdefault.jpg,hzEGpAiaCqU
일간,2026-06-14,shorts,한국,코메디,댓글 순위,65,NEW,스폰지밥 가족의 하루,139,2026.06.14,,낭만박상환,"1,110,000",https://img.youtube.com/vi/8a_b9DjUGK0/mqdefault.jpg,8a_b9DjUGK0
일간,2026-06-14,shorts,한국,코메디,댓글 순위,66,-35,명절날 늦잠 자면 안 되는 이유 ㅋㅋㅋ,138,2026.06.08,"#웃긴,#웃긴영상",사투리갬성,"74,000",https://img.youtube.com/vi/wlhp5ijl2iA/mqdefault.jpg,wlhp5ijl2iA
일간,2026-06-14,shorts,한국,코메디,댓글 순위,67,+105,라떼는 까만건 글씨밖에 없었어,138,2026.06.13,,고래가난다요,"19,700",https://img.youtube.com/vi/V3pWyM7RMiM/mqdefault.jpg,V3pWyM7RMiM
일간,2026-06-14,shorts,한국,코메디,댓글 순위,68,NEW,오늘자 ‘멕시코 사람들이‘ 손흥민 때문에 화난 이유?ㅋㅋㅋ,137,2026.06.14,,평양냉면,"32,400",https://img.youtube.com/vi/3nMcDZ96tiQ/mqdefault.jpg,3nMcDZ96tiQ
일간,2026-06-14,shorts,한국,코메디,댓글 순위,69,-66,매불쇼를 떠나는 사람들. 최진봉 교수님의 선택,137,2026.06.12,"#뉴스,#언론",이동형TV,"803,000",https://img.youtube.com/vi/QxgG8F4Nimg/mqdefault.jpg,QxgG8F4Nimg
일간,2026-06-14,shorts,한국,코메디,댓글 순위,70,+4,숨겨진 공간 발견 했는데 백룸아님..??,131,2026.06.11,,아아한잔,"71,800",https://img.youtube.com/vi/rZ_-cNYO8dU/mqdefault.jpg,rZ_-cNYO8dU
일간,2026-06-14,shorts,한국,코메디,댓글 순위,71,-5,한 자리에서 버티기 하루당 100만 원,129,2026.06.13,,낭만박상환,"1,110,000",https://img.youtube.com/vi/kATo3pmeNgg/mqdefault.jpg,kATo3pmeNgg
일간,2026-06-14,shorts,한국,코메디,댓글 순위,72,-8,GTA6 피하려다 헬파티 열린 9월~10월,129,2026.06.10,#shorts,군림보,"1,530,000",https://img.youtube.com/vi/xfntivZpmMw/mqdefault.jpg,xfntivZpmMw
일간,2026-06-14,shorts,한국,코메디,댓글 순위,73,-66,이모지,129,2026.06.12,,가나쌍둥이GHANATWINS,"646,000",https://img.youtube.com/vi/iYvjDJq0rck/mqdefault.jpg,iYvjDJq0rck
일간,2026-06-14,shorts,한국,코메디,댓글 순위,74,+3,역대급 여친의 질투 폭발 모음,128,2026.06.09,,Short Dopamine,"32,700",https://img.youtube.com/vi/pZmYKeXJHzo/mqdefault.jpg,pZmYKeXJHzo
일간,2026-06-14,shorts,한국,코메디,댓글 순위,75,NEW,6월장이 힘든 이유,128,2026.06.13,"#김묘성,#묘하다",묘하다,"183,000",https://img.youtube.com/vi/JaBlKLYD1k4/mqdefault.jpg,JaBlKLYD1k4
일간,2026-06-14,shorts,한국,코메디,댓글 순위,76,NEW,차였던 짝남에게 들은 말,127,2026.06.14,"#민쩌미,#쩜그레",민쩌미,"700,000",https://img.youtube.com/vi/qB4d9EpHKvk/mqdefault.jpg,qB4d9EpHKvk
일간,2026-06-14,shorts,한국,코메디,댓글 순위,77,-66,부산을 사랑한 오창석이 울분을 못 참았던 이유,125,2026.06.12,"#뉴스,#시사",이동형TV,"803,000",https://img.youtube.com/vi/7pIsOptzBvU/mqdefault.jpg,7pIsOptzBvU
일간,2026-06-14,shorts,한국,코메디,댓글 순위,78,NEW,깨져야 비로소 완성되는 도자기,124,2026.06.14,,제아야,"118,000",https://img.youtube.com/vi/lv1SJGzThNo/mqdefault.jpg,lv1SJGzThNo
일간,2026-06-14,shorts,한국,코메디,댓글 순위,79,NEW,그건 니 생각이고,123,2026.06.14,"#포상휴가,#시옷시옷",시옷시옷,"300,000",https://img.youtube.com/vi/WCbXvPG9pv8/mqdefault.jpg,WCbXvPG9pv8
일간,2026-06-14,shorts,한국,코메디,댓글 순위,80,+12,[힌트캠] 112번째 계모임 참석자｜6/20(토) 오전 9시 공개,122,2026.06.13,,뜬뜬 DdeunDdeun,"3,240,000",https://img.youtube.com/vi/9QWGP0AAAXQ/mqdefault.jpg,9QWGP0AAAXQ
일간,2026-06-14,shorts,한국,코메디,댓글 순위,81,NEW,당신의 직업을 나쁘게 소개한다면? (4탄),120,2026.06.13,,김켈리 Kellyfornia,"1,290,000",https://img.youtube.com/vi/GUPQdooF_Jk/mqdefault.jpg,GUPQdooF_Jk
일간,2026-06-14,shorts,한국,코메디,댓글 순위,82,+15,유럽에서 난리난 6조 재벌 사망사건,120,2026.06.11,#shorts,군림보,"1,530,000",https://img.youtube.com/vi/zp2yadiFzBk/mqdefault.jpg,zp2yadiFzBk
일간,2026-06-14,shorts,한국,코메디,댓글 순위,83,NEW,전재산이 머리위에 떠다닌다면!? - 국가유공자,119,2026.06.13,,거니퍼니,"119,000",https://img.youtube.com/vi/3VhxjgmXdSE/mqdefault.jpg,3VhxjgmXdSE
일간,2026-06-14,shorts,한국,코메디,댓글 순위,84,NEW,부자유치원 - 소원빌려고 연못에 황금을 던지는 부자유딩이 있다고?!ㅋㅋㅋ,119,2026.06.14,#shorts,라이채널 Dorai Games,"374,000",https://img.youtube.com/vi/Cmdamix1yQo/mqdefault.jpg,Cmdamix1yQo
일간,2026-06-14,shorts,한국,코메디,댓글 순위,85,-65,불의의 사고로 출근을 못한 남자,118,2026.06.13,,땅콩music,"154,000",https://img.youtube.com/vi/D2Qi5k5J2gs/mqdefault.jpg,D2Qi5k5J2gs
일간,2026-06-14,shorts,한국,코메디,댓글 순위,86,NEW,고딩 커플의 귀여운 간식 교환법♥,115,2026.06.13,,맥박선계란,"249,000",https://img.youtube.com/vi/7xV0YlHDhFM/mqdefault.jpg,7xV0YlHDhFM
일간,2026-06-14,shorts,한국,코메디,댓글 순위,87,NEW,우린 안내방송으로 월드컵 언급을 금지시킴;,114,2026.06.14,,맥박선계란,"249,000",https://img.youtube.com/vi/Kdvlkqyv0AU/mqdefault.jpg,Kdvlkqyv0AU
일간,2026-06-14,shorts,한국,코메디,댓글 순위,88,-66,고산병선,114,2026.06.12,"#월드컵,#체코전",코미꼬,"1,080,000",https://img.youtube.com/vi/uDM-k6PVPLU/mqdefault.jpg,uDM-k6PVPLU
일간,2026-06-14,shorts,한국,코메디,댓글 순위,89,+118,친구를 구하는 방법,113,2026.06.13,"#더빙,#웃긴더빙",덕수와 덕순,"25,800",https://img.youtube.com/vi/rwnFRGHaakI/mqdefault.jpg,rwnFRGHaakI
일간,2026-06-14,shorts,한국,코메디,댓글 순위,90,NEW,씹덕 포켓몬 대전 (ㄹ),113,2026.06.14,"#빵긋바나나,#스케치코미디",빵긋바나나,"34,100",https://img.youtube.com/vi/_wMT-i3a1lc/mqdefault.jpg,_wMT-i3a1lc
일간,2026-06-14,shorts,한국,코메디,댓글 순위,91,+91,2026 국가별 월드컵 응원법,112,2026.06.11,,모르면개손해,"364,000",https://img.youtube.com/vi/CcjhppJMTho/mqdefault.jpg,CcjhppJMTho
일간,2026-06-14,shorts,한국,코메디,댓글 순위,92,-86,우리 털보 무하자야,110,2026.06.13,"#스케치코미디,#웃고리즘",웃고리즘,"588,000",https://img.youtube.com/vi/zx6lLS3XpPg/mqdefault.jpg,zx6lLS3XpPg
일간,2026-06-14,shorts,한국,코메디,댓글 순위,93,-12,엄마표 토마토가 인상적이었던 아들,105,2026.06.09,,썰로별,"87,400",https://img.youtube.com/vi/Hd1vTPFfGS4/mqdefault.jpg,Hd1vTPFfGS4
일간,2026-06-14,shorts,한국,코메디,댓글 순위,94,-47,근데 진짜 감동인데?,103,2026.06.13,,강뜨거,"669,000",https://img.youtube.com/vi/4k7OSjxPaE0/mqdefault.jpg,4k7OSjxPaE0
일간,2026-06-14,shorts,한국,코메디,댓글 순위,95,NEW,대형차 다 타보고 결국 졸업했다는 차,103,2026.06.14,,M과함께,"22,400",https://img.youtube.com/vi/AniBdQAaOK4/mqdefault.jpg,AniBdQAaOK4
일간,2026-06-14,shorts,한국,코메디,댓글 순위,96,+47,한라산 등반중에 이상함을 느낀 유튜버,101,2026.06.07,,콩만이,"40,500",https://img.youtube.com/vi/b4Lcjg1PJh0/mqdefault.jpg,b4Lcjg1PJh0
일간,2026-06-14,shorts,한국,코메디,댓글 순위,97,+5,자기방어,100,2026.05.30,,SEUNGJAENIM 승재님,"221,000",https://img.youtube.com/vi/jVHYOHsLlUs/mqdefault.jpg,jVHYOHsLlUs
일간,2026-06-14,shorts,한국,코메디,댓글 순위,98,+6,제발 비켜달라고 빌어야 됨 ㅋㅋㅋㅋㅋ,100,2026.05.28,"#웃긴썰,#웃긴영상",깃털유머,"846,000",https://img.youtube.com/vi/zO9dNWQigwM/mqdefault.jpg,zO9dNWQigwM
일간,2026-06-14,shorts,한국,코메디,댓글 순위,99,NEW,원피스 1분 요약 (1),100,2026.05.08,,우주농부 Alien farmer,"853,000",https://img.youtube.com/vi/0JX3KKJjgK4/mqdefault.jpg,0JX3KKJjgK4
일간,2026-06-14,shorts,한국,코메디,댓글 순위,100,NEW,집사 안에 있는 줄 알고 문 앞에서 난리난 냥이,100,2026.02.15,,꿀잼 꿀떡,"86,500",https://img.youtube.com/vi/eNgg9LFnDNQ/mqdefault.jpg,eNgg9LFnDNQ
