Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,뉴스/정치,조회수 순위,1,+122,불판 위 고기가 살아났다? 충격 장면의 반전 정체 / KNN,1099884,2026.06.12,"#knn뉴스,#고기",KNN NEWS,"1,230,000",https://img.youtube.com/vi/amYeMLnsx30/mqdefault.jpg,amYeMLnsx30
일간,2026-06-14,shorts,한국,뉴스/정치,조회수 순위,2,NEW,극락 가는 울산 김상욱 vs 나락 예정 대구 추경호 (매주 재판받으러 감ㅋㅋ),1030139,2026.06.13,"#울산시장,#대구시장",푸른정치,"54,600",https://img.youtube.com/vi/h0S7WhO3w5E/mqdefault.jpg,h0S7WhO3w5E
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,3,+424,김승규라는 '벽'  / YTN,1015109,2026.06.12,#shorts,YTN,"5,350,000",https://img.youtube.com/vi/sifwU3VPmrA/mqdefault.jpg,sifwU3VPmrA
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,4,NEW,일단 돈부터 꺼내 놔,985266,2026.06.12,#shorts,크라임스낵,"29,300",https://img.youtube.com/vi/mV1IdVGlZWw/mqdefault.jpg,mV1IdVGlZWw
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,5,+36,블박차주님 톤이 살렸다ㅋㅋㅋ,982202,2026.06.12,,탄감자,"52,699",https://img.youtube.com/vi/cUfm7_lCyuQ/mqdefault.jpg,cUfm7_lCyuQ
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,6,-5,119 구급대원이 산모를 구급차에 태우지 않은 이유,879293,2026.06.10,,1분뉴스쇼,"210,000",https://img.youtube.com/vi/8P10rfDiGxU/mqdefault.jpg,8P10rfDiGxU
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,7,NEW,'핫 가이' 오현규… 월드컵 '결승골'로 증명  / KBS,849641,2026.06.12,#shorts,KBS News,"3,630,000",https://img.youtube.com/vi/rPAf3jphwEM/mqdefault.jpg,rPAf3jphwEM
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,8,NEW,이게 징역 30년? 눈물 흘린 김계리,812532,2026.06.12,,HOT이슈,"127,000",https://img.youtube.com/vi/_V7CKQBB0-k/mqdefault.jpg,_V7CKQBB0-k
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,9,NEW,4대 그룹 중에서 유일하게 이재용만 이탈리아 따라옴,811555,2026.06.12,"#이재명대통령,#이재용",대한시민김상식,"96,100",https://img.youtube.com/vi/KKafeSYkYeg/mqdefault.jpg,KKafeSYkYeg
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,10,-3,교사한테 악성민원 넣던 학부모가 장례식장까지 쫓아가 하는 말..ㄷㄷ,798236,2026.06.11,,거리의 무법자들,"166,000",https://img.youtube.com/vi/KmDSpj-zTvA/mqdefault.jpg,KmDSpj-zTvA
일간,2026-06-13,shorts,한국,뉴스/정치,조회수 순위,11,-3,기초연금 탈락하셨다고요? 이제는 방문 없이 신청됩니다!📝,737530,2026.05.26,"#보건복지부,#국민연금공단",보건복지부TV,"142,000",https://img.youtube.com/vi/qCvyyZNUFU4/mqdefault.jpg,qCvyyZNUFU4
