Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,코메디,조회수 순위,1,0,명절날 늦잠 자면 안 되는 이유 ㅋㅋㅋ,2174581,2026.06.08,"#웃긴,#웃긴영상",사투리갬성,"73,700",https://img.youtube.com/vi/wlhp5ijl2iA/mqdefault.jpg,wlhp5ijl2iA
일간,2026-06-14,shorts,한국,코메디,조회수 순위,2,NEW,양말 젖는 거 진짜 싫어서 먹물에 담가본 썰,1660156,2026.06.13,N/A,지식줄고양,"919,000",https://img.youtube.com/vi/_rSxMbPRrMQ/mqdefault.jpg,_rSxMbPRrMQ
일간,2026-06-13,shorts,한국,코메디,조회수 순위,3,NEW,불의의 사고로 출근을 못한 남자,1650052,2026.06.13,,땅콩music,"154,000",https://img.youtube.com/vi/D2Qi5k5J2gs/mqdefault.jpg,D2Qi5k5J2gs
일간,2026-06-13,shorts,한국,코메디,조회수 순위,4,-1,자기방어,1635742,2026.05.30,,SEUNGJAENIM 승재님,"221,000",https://img.youtube.com/vi/jVHYOHsLlUs/mqdefault.jpg,jVHYOHsLlUs
일간,2026-06-13,shorts,한국,코메디,조회수 순위,5,0,엄마표 토마토가 인상적이었던 아들,1472114,2026.06.09,,썰로별,"87,400",https://img.youtube.com/vi/Hd1vTPFfGS4/mqdefault.jpg,Hd1vTPFfGS4
일간,2026-06-13,shorts,한국,코메디,조회수 순위,6,+14,빛 차단율 99.9% 검정색으로 차 도색하기,1176258,2026.06.07,,모르면개손해,"365,000",https://img.youtube.com/vi/XQ7vg3fT6f0/mqdefault.jpg,XQ7vg3fT6f0
일간,2026-06-13,shorts,한국,코메디,조회수 순위,7,+28,한국 여행 사진이 화제가 된 일본 여배우,1088725,2026.06.12,,썰로별,"87,400",https://img.youtube.com/vi/bJcPdcgivPo/mqdefault.jpg,bJcPdcgivPo
일간,2026-06-13,shorts,한국,코메디,조회수 순위,8,+32,말벌들이 제일 무서워 하는 것 ㅋㅋㅋㅋ,1077613,2026.05.20,"#웃긴썰,#웃긴영상",깃털유머,"846,000",https://img.youtube.com/vi/MjZ16i4ENw0/mqdefault.jpg,MjZ16i4ENw0
일간,2026-06-13,shorts,한국,코메디,조회수 순위,9,+12,호신술,1033633,2026.06.06,,SEUNGJAENIM 승재님,"221,000",https://img.youtube.com/vi/ZxvB5bjRBsk/mqdefault.jpg,ZxvB5bjRBsk
일간,2026-06-13,shorts,한국,코메디,조회수 순위,10,+4,부산역까지 아주 빠르게 가주세요.. !!!,1003211,2026.06.10,"#웃긴썰,#웃긴영상",깃털유머,"846,000",https://img.youtube.com/vi/hzEGpAiaCqU/mqdefault.jpg,hzEGpAiaCqU
일간,2026-06-13,shorts,한국,코메디,조회수 순위,11,+33,윙이 비트박스하면서 실수 안(?) 하는 이유,913188,2026.06.11,"#꼰대희,#윙",1분순삭,"436,000",https://img.youtube.com/vi/pHKdNXImx8A/mqdefault.jpg,pHKdNXImx8A
일간,2026-06-13,shorts,한국,코메디,조회수 순위,12,+11,Бин Гань с подругами разучили новый танец,877622,2026.06.08,,Олег Ким,"2,740,000",https://img.youtube.com/vi/WfP1-lqdZUE/mqdefault.jpg,WfP1-lqdZUE
일간,2026-06-13,shorts,한국,코메디,조회수 순위,13,+11,아빠와 재회한 푸바오가 깜짝 놀란 이유,795488,2026.06.08,"#푸바오,#감동영상",올림,"6,990",https://img.youtube.com/vi/Ga5glywU1AA/mqdefault.jpg,Ga5glywU1AA
일간,2026-06-13,shorts,한국,코메디,조회수 순위,14,NEW,밥 해주는 에겐남 vs 밥 사주는 테토남,770586,2026.06.12,"#shorts,#스케치코미디",숏플레이,"639,000",https://img.youtube.com/vi/NQBowAbSxEc/mqdefault.jpg,NQBowAbSxEc
일간,2026-06-13,shorts,한국,코메디,조회수 순위,15,+294,집에서 발견한 히든맵 꾸미기,757213,2026.06.12,,밥친구,"45,100",https://img.youtube.com/vi/35OX0QRqGCU/mqdefault.jpg,35OX0QRqGCU
일간,2026-06-13,shorts,한국,코메디,조회수 순위,16,-14,앵무새의 행동에 너무 놀라버린 이유,753949,2026.06.04,,나쁘씨롱,"81,900",https://img.youtube.com/vi/456d9t82KS4/mqdefault.jpg,456d9t82KS4
일간,2026-06-13,shorts,한국,코메디,조회수 순위,17,NEW,バレリーナのモデルポーズ,751836,2026.06.12,,퇴근1분전,"4,210",https://img.youtube.com/vi/FB_aUawz3JM/mqdefault.jpg,FB_aUawz3JM
일간,2026-06-13,shorts,한국,코메디,조회수 순위,18,+46,"하루만에 4,000% 폭등한 미국주식 근황",738222,2026.06.12,#shorts,군림보,"1,530,000",https://img.youtube.com/vi/a4U4ZzMsfWc/mqdefault.jpg,a4U4ZzMsfWc
일간,2026-06-13,shorts,한국,코메디,조회수 순위,19,-10,공고일진이 특수요원한테 깝치면 생기는일 ㅋㅋ,729472,2026.06.07,,후킹타임,"46,800",https://img.youtube.com/vi/TiD3uPMDCIE/mqdefault.jpg,TiD3uPMDCIE
