Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,교육,조회수 순위,1,0,알록달록한 워터볼! 💦🔴🟢🔵🟡 | Pop the Colorful Balls,5268153,2026.02.11,"#리아차차,#shorts",리아차차 LiaChaCha - 인기동요,"557,000",https://img.youtube.com/vi/Fi1E25whE_M/mqdefault.jpg,Fi1E25whE_M
일간,2026-06-13,shorts,한국,교육,조회수 순위,2,-1,아기가 된 뽀로로 10초 요약👶🏻,1240917,2026.05.08,"#아기뽀로로,#뽀로로9기",뽀로로(Pororo),"7,410,000",https://img.youtube.com/vi/vwi2jUC3Bhs/mqdefault.jpg,vwi2jUC3Bhs
일간,2026-06-13,shorts,한국,교육,조회수 순위,3,+5,엘리베이터에서 모두가 같은 선택을 한 이유,1146331,2026.05.05,"#엘리베이터,#배려",지구촌픽,"114,000",https://img.youtube.com/vi/kAHsFZyA2Wk/mqdefault.jpg,kAHsFZyA2Wk
일간,2026-06-13,shorts,한국,교육,조회수 순위,4,-4,위이잉~ 튼튼쌤과 색깔 모기를 잡아요 🦟,1140486,2026.05.26,"#핑크퐁,#튼튼쌤",핑크퐁 (인기 동요・동화),"16,500,000",https://img.youtube.com/vi/qBKbtylVlhE/mqdefault.jpg,qBKbtylVlhE
일간,2026-06-13,shorts,한국,교육,조회수 순위,5,0,콤바인이 고장났어 1,1091259,2026.05.02,"#shorts,#클린뚝딱정비소",깨비키즈 [KEBIKIDS],"6,550,000",https://img.youtube.com/vi/inJIz7npVt0/mqdefault.jpg,inJIz7npVt0
일간,2026-06-13,shorts,한국,교육,조회수 순위,6,+1,봉봉이 커졌어요!,942085,2026.04.19,"#타요8기,#타요와중장비레인저스",꼬마버스 타요,"4,390,000",https://img.youtube.com/vi/K2njyGNw0w0/mqdefault.jpg,K2njyGNw0w0
일간,2026-06-13,shorts,한국,교육,조회수 순위,7,-1,뽀로로 9기 하이라이트 | 루피가 괴물에게 잡혀갔어요!,862837,2026.02.19,"#뽀로로9기,#뽀로로",뽀로로(Pororo),"7,410,000",https://img.youtube.com/vi/Gsm-1Dz5vj8/mqdefault.jpg,Gsm-1Dz5vj8
일간,2026-06-13,shorts,한국,교육,조회수 순위,8,NEW,일본은 안전교육도 진심입니다,859730,2026.06.13,"#교통안전,#안전교육",지구촌픽,"114,000",https://img.youtube.com/vi/F2siA16Q0FY/mqdefault.jpg,F2siA16Q0FY
일간,2026-06-13,shorts,한국,교육,조회수 순위,9,-1,뽀로로 치과 오픈! 바라밤 바라밤 이를 뽑아요!,797511,2026.02.28,"#뽀로로,#pororo",뽀로로(Pororo),"7,410,000",https://img.youtube.com/vi/VM888JOEHJI/mqdefault.jpg,VM888JOEHJI
일간,2026-06-13,shorts,한국,교육,조회수 순위,10,+5,곤충 똑똑똑 | 응가 마려워요! | 곤충동요 | 어린이 인기동요 ★ 티디키즈,698491,2024.09.17,"#shorts,#인기동요",티디키즈 (인기 동요・동화),"5,940,000",https://img.youtube.com/vi/FmXyKmsxj2U/mqdefault.jpg,FmXyKmsxj2U
일간,2026-06-13,shorts,한국,교육,조회수 순위,11,+10,월드컵 시간대 대륙별 반응,642232,2026.06.10,"#월드컵,#유럽",해축스캐너,"9,080",https://img.youtube.com/vi/_PTruIsrx_o/mqdefault.jpg,_PTruIsrx_o
일간,2026-06-13,shorts,한국,교육,조회수 순위,12,NEW,처세술의 달인 한명회 명언,638497,2026.06.13,"#인생명언,#삶의지혜",바바라핵팁,"45,500",https://img.youtube.com/vi/0ChkBcsh4ug/mqdefault.jpg,0ChkBcsh4ug
일간,2026-06-13,shorts,한국,교육,조회수 순위,13,+19,막내가 걷자 온 가족이 환호했습니다,622361,2026.06.05,"#첫걸음,#아기성장",지구촌픽,"114,000",https://img.youtube.com/vi/M4RWgD2KDXM/mqdefault.jpg,M4RWgD2KDXM
일간,2026-06-13,shorts,한국,교육,조회수 순위,14,-5,블록군단을 막아라 3,617336,2026.05.30,"#토이레인저,#깨비키즈",깨비키즈 [KEBIKIDS],"6,550,000",https://img.youtube.com/vi/r6IA5KQ0BbU/mqdefault.jpg,r6IA5KQ0BbU
일간,2026-06-13,shorts,한국,교육,조회수 순위,15,NEW,신기하다는 '월드컵' 골 시간 ㅋㅋㅋ,616499,2026.06.13,,요즘밈,"58,400",https://img.youtube.com/vi/NFGlU56Wf8M/mqdefault.jpg,NFGlU56Wf8M
일간,2026-06-13,shorts,한국,교육,조회수 순위,16,+13,파손된 나사산의 기계적 복원과 나사산 인서트(Bucha roscada) 삽입 공정 및 나사고정제의 화학적 결합 메커니즘 분석 (정밀 기계 가공 교육 영상),615633,2026.06.05,"#worker,#process",Daily life 2848,"29,700",https://img.youtube.com/vi/dpr_pTc-h1w/mqdefault.jpg,dpr_pTc-h1w
일간,2026-06-13,shorts,한국,교육,조회수 순위,17,NEW,지바겐 오너가 숨기는 도어의 비밀?,578372,2026.06.12,,빌리언아이디어,"12,100",https://img.youtube.com/vi/-BpF2PyhAxY/mqdefault.jpg,-BpF2PyhAxY
