Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Likes,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,과학기술,좋아요 순위,1,0,"Gerçek Zeka, İnsanların Kendilerini Nasıl Ele Verdiğini Bilmektir:",7995,2026.06.10,"#zekagelişimi,#kişiselgelişim",비전학,"23,300",https://img.youtube.com/vi/Z2O1t_XeuN4/mqdefault.jpg,Z2O1t_XeuN4
일간,2026-06-14,shorts,한국,과학기술,좋아요 순위,2,0,경력직  지게차의 센스,5977,2026.06.05,N/A,야가다,"16,600",https://img.youtube.com/vi/V88mdmgtAzU/mqdefault.jpg,V88mdmgtAzU
일간,2026-06-14,shorts,한국,과학기술,좋아요 순위,3,21,곽범의 미쳐버린 창의력ㅋㅋㅋㅋㅋㅋㅋ,4577,2026.05.10,N/A,잼픽스,"11,200",https://img.youtube.com/vi/Uyk3nAoeXf0/mqdefault.jpg,Uyk3nAoeXf0
