Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,동물,조회수 순위,1,NEW,집사 장난이 고양이 루틴에 추가되는 과정ㅋ,7896682,2026.05.22,"#고양이,#고양이루틴",스트로베리 터틀,"90,200",https://img.youtube.com/vi/6iF8fZg5zM4/mqdefault.jpg,6iF8fZg5zM4
일간,2026-06-14,shorts,한국,동물,조회수 순위,2,-1,사납게 덤벼드는 리트리버 참교육 방법 교육,6204866,2026.06.07,"#서열1위,#입질",라온이네하우스 Raonine House,"243,000",https://img.youtube.com/vi/VqQavd7jIkk/mqdefault.jpg,VqQavd7jIkk
일간,2026-06-14,shorts,한국,동물,조회수 순위,3,-1,아기 오셀롯을 구해준 남성.,2592123,2026.02.25,N/A,veltor-x8c,"459,000",https://img.youtube.com/vi/-Brzf1r06-k/mqdefault.jpg,-Brzf1r06-k
일간,2026-06-13,shorts,한국,동물,조회수 순위,4,+3,장난치다 선 넘어버린 고집불통 댕댕이,1385272,2026.06.09,"#골든리트리버,#강아지장난",10초뉴스,"61,000",https://img.youtube.com/vi/p7fTGh54TmA/mqdefault.jpg,p7fTGh54TmA
일간,2026-06-13,shorts,한국,동물,조회수 순위,5,+5,警察犬が橋から飛び込んだ理由｜K9 ストリーター,1111191,2026.06.11,"#警察犬,#K9",ミニセカ,"44,500",https://img.youtube.com/vi/aMz4wcck02M/mqdefault.jpg,aMz4wcck02M
일간,2026-06-13,shorts,한국,동물,조회수 순위,6,+95,주인이랑 눈 마주치자 바로 태세 전환 해버리는 챱츄 ㅋㅋ,1057117,2026.06.10,"#강아지,#댕댕이",주월드,"90,800",https://img.youtube.com/vi/mNE59EtTykM/mqdefault.jpg,mNE59EtTykM
일간,2026-06-13,shorts,한국,동물,조회수 순위,7,+22,용감하게 냥이 도와주는 댕댕이,1012740,2026.02.08,,누구냥,"114,000",https://img.youtube.com/vi/gmwC4TiO89o/mqdefault.jpg,gmwC4TiO89o
일간,2026-06-13,shorts,한국,동물,조회수 순위,8,-3,강형욱도 울고 갈 강아지 산책 훈련 방법,975277,2026.06.09,,멍냥볼래,"10,200",https://img.youtube.com/vi/MWgyts8PddY/mqdefault.jpg,MWgyts8PddY
일간,2026-06-13,shorts,한국,동물,조회수 순위,9,-1,사나운개 순하게 만든 애견 미용사의 특별한 방법   미용,917322,2026.06.09,"#스탠다드푸들,#애견",라온이네하우스 Raonine House,"243,000",https://img.youtube.com/vi/-HxghlFDK9I/mqdefault.jpg,-HxghlFDK9I
일간,2026-06-13,shorts,한국,동물,조회수 순위,10,-4,발톱 깎으면 자꾸 깨무는 고양이. 3년차 집사가 터득한 방법,817848,2026.06.07,,냥심멍심,"30,200",https://img.youtube.com/vi/A36pBDrVu60/mqdefault.jpg,A36pBDrVu60
일간,2026-06-13,shorts,한국,동물,조회수 순위,11,+3,(6000만뷰) 창과방패,766410,2026.03.12,"#강아지,#pets",비숑타임 방탄이,"72,400",https://img.youtube.com/vi/P6Y1da-F0p8/mqdefault.jpg,P6Y1da-F0p8
일간,2026-06-13,shorts,한국,동물,조회수 순위,12,+6,양을 사냥하려던 늑대가 화들짝 놀란 이유,705112,2026.04.21,"#늑대,#댕댕이",라온이네하우스 Raonine House,"243,000",https://img.youtube.com/vi/lBIjk35r5mk/mqdefault.jpg,lBIjk35r5mk
일간,2026-06-13,shorts,한국,동물,조회수 순위,13,+7,A bit disgusting but I love watching.,684344,2024.12.25,#cat,ge jin,"51,600",https://img.youtube.com/vi/L7RxVkEoxa0/mqdefault.jpg,L7RxVkEoxa0
일간,2026-06-13,shorts,한국,동물,조회수 순위,14,-5,느낌 전혀 다른 짱구 한일 비교,655036,2026.06.07,,영드락,"9,490",https://img.youtube.com/vi/JAs1_n53H6Q/mqdefault.jpg,JAs1_n53H6Q
일간,2026-06-13,shorts,한국,동물,조회수 순위,15,-3,집사가 방에 있는줄 알고 문 열으라고 난리난 고양이 ㅋㅋ,614713,2026.06.11,"#말하는고양이,#한국어패치",귀여워 힐링,"45,599",https://img.youtube.com/vi/v3xmpHGM8zg/mqdefault.jpg,v3xmpHGM8zg
일간,2026-06-13,shorts,한국,동물,조회수 순위,16,0,한눈에 보는 행성 별 중력 차이,570666,2026.06.11,,김상식과 김재미,"48,800",https://img.youtube.com/vi/uspRlxsSoWY/mqdefault.jpg,uspRlxsSoWY
일간,2026-06-13,shorts,한국,동물,조회수 순위,17,-4,🧖‍♀️이너뷰티까지 관리하겠어,569341,2026.02.18,"#asmr,#고양이",김호섭 Hoseob,"373,000",https://img.youtube.com/vi/vfrlkOR8UIY/mqdefault.jpg,vfrlkOR8UIY
일간,2026-06-13,shorts,한국,동물,조회수 순위,18,-7,짱구 록밴드 한일 비교,568792,2026.06.08,,영드락,"9,490",https://img.youtube.com/vi/weq4DhhxtH0/mqdefault.jpg,weq4DhhxtH0
일간,2026-06-13,shorts,한국,동물,조회수 순위,19,NEW,얼굴을 짜부하고 흔들어야 만족하는 큰댕댕이만의 애정표현ㅋㅋ,562634,2026.06.12,"#동물,#늑대",펫파라치,"62,200",https://img.youtube.com/vi/rB140IReNDA/mqdefault.jpg,rB140IReNDA
일간,2026-06-13,shorts,한국,동물,조회수 순위,20,+1,아기 재규어런디가 하이에나들에게 공격 받고 있었습니다.,561233,2026.03.15,,veltor-x8c,"464,000",https://img.youtube.com/vi/nHuIy2K8Geg/mqdefault.jpg,nHuIy2K8Geg
일간,2026-06-13,shorts,한국,동물,조회수 순위,21,+83,"""입 뭐야!!ㅋㅋ.."" 댕댕이가 주인보고 넋 나간듯 쳐다봤던 까닭",539756,2026.06.11,,감동물,"356,000",https://img.youtube.com/vi/GpOZj848Fh8/mqdefault.jpg,GpOZj848Fh8
일간,2026-06-13,shorts,한국,동물,조회수 순위,22,NEW,늦잠 자는 집사에게 냥펀치 폭격하는 고양이ㅋㅋ,521781,2026.06.13,"#고양이,#웃긴고양이",냥숏,"60,700",https://img.youtube.com/vi/HoRBlTEX-Do/mqdefault.jpg,HoRBlTEX-Do
일간,2026-06-13,shorts,한국,동물,조회수 순위,23,-4,앞머리를 주인이 잘라줘서 망한 말,498126,2026.06.10,"#말,#동물",애니멀숏츠,"110,000",https://img.youtube.com/vi/wGQNpEUhch4/mqdefault.jpg,wGQNpEUhch4
일간,2026-06-13,shorts,한국,동물,조회수 순위,24,+60,발작을 하는 리트리버와 필사적인 친구의 도움,480778,2026.06.10,"#강아지,#고양이",데일리댕냥,"9,720",https://img.youtube.com/vi/fPRWpe83Yaw/mqdefault.jpg,fPRWpe83Yaw
일간,2026-06-13,shorts,한국,동물,조회수 순위,25,+43,사람 말 알아듣는 천재 상어 😮,457362,2026.05.31,"#동물,#상어",숲멍일기(Woof in the Woods),"30,600",https://img.youtube.com/vi/L68aR0yvHtM/mqdefault.jpg,L68aR0yvHtM
일간,2026-06-13,shorts,한국,동물,조회수 순위,26,+102,毛づくろいできないインコの結末🦜,434852,2026.06.11,"#インコ,#動物",やさしい心,"63,400",https://img.youtube.com/vi/SNlPnlopLIg/mqdefault.jpg,SNlPnlopLIg
일간,2026-06-13,shorts,한국,동물,조회수 순위,27,+20,お母さんのおかげで見つけた驚きの発見🐠,432828,2026.05.30,"#水槽,#動物",やさしい心,"63,400",https://img.youtube.com/vi/Z4EBDjqvrkg/mqdefault.jpg,Z4EBDjqvrkg
일간,2026-06-13,shorts,한국,동물,조회수 순위,28,+20,애기 같이 기대서 잠든 강아지,416684,2026.06.11,"#강아지일상,#강아지브이로그",쪽꼼이 jjokggomi,"18,900",https://img.youtube.com/vi/RhjUuUN3rWQ/mqdefault.jpg,RhjUuUN3rWQ
일간,2026-06-13,shorts,한국,동물,조회수 순위,29,-2,학원 끊더니 집에서 춤 폭주한 강아지 근황,416038,2026.04.13,"#강아지,#댕댕이",멍다큐,"72,300",https://img.youtube.com/vi/ZgoJSRBKfks/mqdefault.jpg,ZgoJSRBKfks
일간,2026-06-13,shorts,한국,동물,조회수 순위,30,+5,이번엔.. 쌀 줄 아는 녀석,410057,2026.04.29,,우스꽝스러운동물들,"30,400",https://img.youtube.com/vi/rfhQNgxB1HE/mqdefault.jpg,rfhQNgxB1HE
일간,2026-06-13,shorts,한국,동물,조회수 순위,31,NEW,"주인이 잠들자 이때만 기다렸다는 강아지, 이게 맞냐 ㅋㅋ",405014,2026.06.13,"#수영,#여름",루팡박스,"11,900",https://img.youtube.com/vi/sIOshUR6dF0/mqdefault.jpg,sIOshUR6dF0
일간,2026-06-13,shorts,한국,동물,조회수 순위,32,+1,강아지 : 아니 갑자기 밥이 왔다니까,392230,2026.04.19,"#puppy,#rc카",냥멍카,"10,200",https://img.youtube.com/vi/gx8PVMX9sR0/mqdefault.jpg,gx8PVMX9sR0
일간,2026-06-13,shorts,한국,동물,조회수 순위,33,-9,하나만 더 줘 댕댕이가 고기를 두조각 달라는 이유,391633,2026.06.09,"#강아지,#댕댕이",무이,"80,800",https://img.youtube.com/vi/zbRTU0-53Ec/mqdefault.jpg,zbRTU0-53Ec
일간,2026-06-13,shorts,한국,동물,조회수 순위,34,+29,누워서 개껌먹기인 강아지 허들 실력 🐶💨,389916,2025.11.28,"#보더콜리,#천재견",귯걸,"74,100",https://img.youtube.com/vi/hJGrNZDY3Co/mqdefault.jpg,hJGrNZDY3Co
일간,2026-06-13,shorts,한국,동물,조회수 순위,35,-5,남편사자가 아내사자한테 혼쭐나는 이유  가족,388228,2026.05.02,"#웃긴동물,#사자",라온이네하우스 Raonine House,"243,000",https://img.youtube.com/vi/ygtc7iJJwcI/mqdefault.jpg,ygtc7iJJwcI
일간,2026-06-13,shorts,한국,동물,조회수 순위,36,-11,猫の世界にも序列は存在する🐈,382010,2026.06.05,"#動物,#猫",やさしい心,"63,400",https://img.youtube.com/vi/SuuDafuSPY8/mqdefault.jpg,SuuDafuSPY8
일간,2026-06-13,shorts,한국,동물,조회수 순위,37,NEW,우리 집 강아지가 타악기에 재능이 있는 이유,375694,2026.06.12,"#Shorts,#애니메이션",캠플릭스,"106,000",https://img.youtube.com/vi/3zGTkwayQXw/mqdefault.jpg,3zGTkwayQXw
