Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,54,-33,손흥민 : 황인범은 지단이야!!,200,2026.06.13,#sohrts,방구석스포츠,"21,400",https://img.youtube.com/vi/B6NkvNSfaLk/mqdefault.jpg,B6NkvNSfaLk
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,55,-15,미국까지 출장가신 이정후 교수님의 타격 이론,200,2026.06.09,"#이정후,#야구",이스 베이스볼,"101,000",https://img.youtube.com/vi/STHOnR6EtX8/mqdefault.jpg,STHOnR6EtX8
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,56,+5,해설위원으로 대표팀 동료들을 마주한 이승우 💔,200,2026.05.18,,크볼Z,"66,900",https://img.youtube.com/vi/aFiBasbZNJE/mqdefault.jpg,aFiBasbZNJE
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,57,NEW,언론 앞에서 손흥민을 늘 보호한 감독,200,2025.12.27,,크볼Z,"66,900",https://img.youtube.com/vi/Rc7YWdeV8o8/mqdefault.jpg,Rc7YWdeV8o8
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,58,-51,대한민국이 체코를 이긴 이유,200,2026.06.12,,타임싸커,"25,700",https://img.youtube.com/vi/J31LeLhMj6Y/mqdefault.jpg,J31LeLhMj6Y
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,59,NEW,"""전광판에 161km 찍는 외국인 투수 ㄷㄷ""  feat. 약셀 리오스",200,2026.06.13,"#프로야구,#kbo리그",알쓸야구,"50,100",https://img.youtube.com/vi/VIqsOkcn7HQ/mqdefault.jpg,VIqsOkcn7HQ
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,60,-25,???: 군대도 안 갔다온 것들이...,200,2026.06.08,"#손흥민,#sonheungmin",JUN STUDIO,"65,900",https://img.youtube.com/vi/PJYY4cUFkrQ/mqdefault.jpg,PJYY4cUFkrQ
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,61,+1,서양인이 한국인보다 몸도 좋고 힘이 강한 이유?? ㄷㄷ,200,2026.06.09,,벌크몬,"14,400",https://img.youtube.com/vi/3TZsS-J8WOE/mqdefault.jpg,3TZsS-J8WOE
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,62,+2,지금 구독하면 자전거 드립니다!,200,2026.06.09,,0.1통 라이더,"417,000",https://img.youtube.com/vi/2-zZ6UTI7Zo/mqdefault.jpg,2-zZ6UTI7Zo
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,63,+119,체코전 승리의 숨은 코어들,193,2026.06.13,"#김민재,#이한범",축구천재 강호빈,"3,340",https://img.youtube.com/vi/5aoGfbsJLZU/mqdefault.jpg,5aoGfbsJLZU
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,64,NEW,[2026 월드컵] ‘5970만’ 셀린이 호날두를 만나면?,184,2026.06.13,"#셀린,#호날두",축구어때,"122,000",https://img.youtube.com/vi/KHfdc-Do1RI/mqdefault.jpg,KHfdc-Do1RI
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,65,NEW,노가다 근육이 사상 최강의 몸인 이유 ㄷㄷ,182,2026.06.13,"#exercise,#information",시금치맨 운동상식,"312,000",https://img.youtube.com/vi/Xemjtn7r0i0/mqdefault.jpg,Xemjtn7r0i0
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,66,-47,손흥민 때문에 멕시코 충격,178,2026.06.10,,타임싸커,"25,700",https://img.youtube.com/vi/EKDPTze1Pmo/mqdefault.jpg,EKDPTze1Pmo
