Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,게임,조회수 순위,1,0,이 노래 제목이 뭐죠?,4811095,2026.06.11,"#minecraft,#mana",Mana Craft,"7,410,000",https://img.youtube.com/vi/nPdf1tK3nGg/mqdefault.jpg,nPdf1tK3nGg
일간,2026-06-14,shorts,한국,게임,조회수 순위,2,1,+1 Speed Keyboard Escape 33s👟,3339898,2026.06.11,N/A,순록,"2,170,000",https://img.youtube.com/vi/btdfIryeHQ8/mqdefault.jpg,btdfIryeHQ8
일간,2026-06-14,shorts,한국,게임,조회수 순위,3,-1,[15] Frog Dissection Day 🐸 - Creepy Things | EMOTIA,3337997,2026.05.12,N/A,계향쓰 GH'S,"27,700,000",https://img.youtube.com/vi/7URzcgnk3i0/mqdefault.jpg,7URzcgnk3i0
일간,2026-06-13,shorts,한국,게임,조회수 순위,4,-2,POV: 스피키가 잘때 트럼펫 부는 영상 🎺😴 Trickcal Speaki,2821123,2026.05.02,#스피키,스피키 Speaki Cuayo ｽﾋﾟｷ  斯嗶奇,"80,500",https://img.youtube.com/vi/4AbwXbeVc9I/mqdefault.jpg,4AbwXbeVc9I
일간,2026-06-13,shorts,한국,게임,조회수 순위,5,NEW,見れば何年目かすぐ分かる,1822201,2026.06.13,,ちょい語,"78,200",https://img.youtube.com/vi/Tun2TNDq3MM/mqdefault.jpg,Tun2TNDq3MM
일간,2026-06-13,shorts,한국,게임,조회수 순위,6,NEW,지그재그 레이싱 비트박스 게임 🏁🎤⚡ 충돌 주의!,1663730,2026.06.13,"#tiktok,#비트박스",Beatbox Jackbryan,"1,120,000",https://img.youtube.com/vi/U1GgP0YeoUE/mqdefault.jpg,U1GgP0YeoUE
일간,2026-06-13,shorts,한국,게임,조회수 순위,7,+1,생존을 위한 기반을 구축하라,1360237,2026.06.10,"#minecraft,#mana",Mana Craft,"7,410,000",https://img.youtube.com/vi/VFYUrbYY2p8/mqdefault.jpg,VFYUrbYY2p8
일간,2026-06-13,shorts,한국,게임,조회수 순위,8,-4,1 or 2? || ib ‪@itzmichell‬,1352306,2026.06.10,"#gacha,#gachalife",• Naive •,"1,740,000",https://img.youtube.com/vi/j4oW50511gQ/mqdefault.jpg,j4oW50511gQ
일간,2026-06-13,shorts,한국,게임,조회수 순위,9,-3,PVP 게임에서 튀플하는 애들 시점 :,1344311,2026.05.24,"#forsakenedit,#robloxgames",AKI_아키,"18,900",https://img.youtube.com/vi/VQzchB3aLHY/mqdefault.jpg,VQzchB3aLHY
일간,2026-06-13,shorts,한국,게임,조회수 순위,10,-5,Why Did We All Do This? - ROBLOX ANIMATION,1338774,2026.06.08,,계향쓰 GH'S,"27,700,000",https://img.youtube.com/vi/nhTJFU_Wuf0/mqdefault.jpg,nhTJFU_Wuf0
