Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,86,+7,겁없이 섬에서 깽판친 용역깡패들의 최후,90,2026.06.11,"#영화,#영화쇼츠",숨은명화찾기,"22,300",https://img.youtube.com/vi/UalWNr0YQGM/mqdefault.jpg,UalWNr0YQGM
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,87,+84,35セントのハンバーガーが 今よりおいしい理由,90,2026.06.09,"#映画紹介,#映画おすすめ",Sm update,"1,340",https://img.youtube.com/vi/MzaeP4LVI30/mqdefault.jpg,MzaeP4LVI30
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,88,+55,토마토마토마토마토,90,2026.06.07,#shorts,무라사키,"3,240",https://img.youtube.com/vi/sG1XAMZ3WVg/mqdefault.jpg,sG1XAMZ3WVg
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,89,-64,4가지 열매 중 하나만 먹을 수 있다면?,89,2026.06.11,#원피스,마나호랭,"11,500",https://img.youtube.com/vi/KWfK0qkYUgg/mqdefault.jpg,KWfK0qkYUgg
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,90,NEW,3억 벌면서 군대면제? 참교육 김무열의 숨겨진 반전실체,88,2026.06.13,,사야무비,"3,840",https://img.youtube.com/vi/E1TzTzp_VXQ/mqdefault.jpg,E1TzTzp_VXQ
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,91,+35,갑자기 정지 유저가 속출중인 메이플,88,2026.06.11,,메이플에 美친 남자,"18,700",https://img.youtube.com/vi/knagWtnUOh8/mqdefault.jpg,knagWtnUOh8
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,92,NEW,나화진에겐 너무 어려운 시적 감각ㅋㅋㅋ,87,2026.06.13,"#은교,#김무열",1MIN DRAMA,"3,380",https://img.youtube.com/vi/26V4URJyktg/mqdefault.jpg,26V4URJyktg
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,93,+6,참교육 군대 전역 후 빌런 악마가 된 부조리 끝판왕 임다혜,87,2026.06.09,"#넷플릭스,#김무열",드라마저장,"9,400",https://img.youtube.com/vi/dhHdz4VlThk/mqdefault.jpg,dhHdz4VlThk
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,94,-63,치도리 vs 나선환,87,2026.06.11,"#애니리뷰,#애니추천",모두의 명작,"450,000",https://img.youtube.com/vi/p76LrfNNxpM/mqdefault.jpg,p76LrfNNxpM
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,95,-46,인도 갠지스강에 입수한 유튜버의 최후,87,2026.06.08,,진짜 잠깐만,"347,000",https://img.youtube.com/vi/F_GywZPxvPA/mqdefault.jpg,F_GywZPxvPA
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,96,NEW,누구? 밈,87,2026.06.13,"#oc,#memes",젠젠,"14,100",https://img.youtube.com/vi/5VXtQRMni_w/mqdefault.jpg,5VXtQRMni_w
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,97,NEW,삼한의 주인 자리에 우리 폐하는 아니 보이십니까?,84,2026.06.14,"#태조왕건,#파진찬",책사TV,"16,800",https://img.youtube.com/vi/mZPSsaJBCR4/mqdefault.jpg,mZPSsaJBCR4
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,98,-19,테슬라 60대 구입한 대기업 회장의 반전,83,2026.06.12,"#국뽕,#현대차",낭만픽,"3,410",https://img.youtube.com/vi/YnXT3arc5l0/mqdefault.jpg,YnXT3arc5l0
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,99,NEW,이해하면 무서운 사진 [49],83,2026.06.11,"#이해하면무서운이야기,#이무이",김작가 영상툰,"5,190",https://img.youtube.com/vi/jEFwc0uqOFU/mqdefault.jpg,jEFwc0uqOFU
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,100,-90,쇼케에서 쌀먹과의 전쟁을 선포한 메이플,82,2026.06.13,,메이플에 美친 남자,"18,700",https://img.youtube.com/vi/h01RVT6znxI/mqdefault.jpg,h01RVT6znxI
