Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,노하우/스타일,조회수 순위,1,-1,곡괭이 두 자루로 배수구 덮개 여는 기술,6825345,2026.06.07,"#worker,#process",K-hope,"32,700",https://img.youtube.com/vi/eh3gLCIiAAs/mqdefault.jpg,eh3gLCIiAAs
일간,2026-06-14,shorts,한국,노하우/스타일,조회수 순위,2,0,중장비 없이 시멘트 슬라브 설치하는 과정,3771120,2026.06.10,"#worker,#process",K-hope,"32,700",https://img.youtube.com/vi/d_5Hjiz59U8/mqdefault.jpg,d_5Hjiz59U8
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,3,+11,눈으로 보고도 못 믿는 순간들,4391577,2026.05.24,,옥수수,"35,500",https://img.youtube.com/vi/Ww9V6cuCtGg/mqdefault.jpg,Ww9V6cuCtGg
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,4,-1,절대 명령을 어길 수 없었던 경찰견,2381771,2026.06.10,"#bodycam,#cops",오호라,"111,000",https://img.youtube.com/vi/3d6rTs34WeM/mqdefault.jpg,3d6rTs34WeM
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,5,+1,무너지기 직전! 지붕 위 거대 눈더미를 장대 하나로 완벽 해결 숙련자 기술,1871091,2026.06.10,"#worker,#process",Runtime Log,"37,600",https://img.youtube.com/vi/FnDyKtI89NY/mqdefault.jpg,FnDyKtI89NY
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,6,+2,그녀가 사나운소를잠재운 방법,1847288,2026.05.12,"#투우,#황소",주주줍줍,"95,900",https://img.youtube.com/vi/J_IzgVHU33U/mqdefault.jpg,J_IzgVHU33U
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,7,NEW,탁구 경기를 입으로 하는 의사들,1815644,2026.06.13,"#슬기로운의사생활,#조정석",숏티비,"20,700",https://img.youtube.com/vi/s_jeBhUavOI/mqdefault.jpg,s_jeBhUavOI
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,8,-1,초콜릿 분수 대소동: 젤리 눈알 에디션! 🍫👀,1778593,2026.04.12,,Funtix Korean,"56,700",https://img.youtube.com/vi/KyiEX4lp5sQ/mqdefault.jpg,KyiEX4lp5sQ
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,9,-5,一針に魂を込める！世界を魅了する高級手製靴の伝統技法ラスティングの全貌,1656366,2026.04.17,"#手製靴,#職人技",日々のファーマー,"57,300",https://img.youtube.com/vi/QDZ8uylq5CI/mqdefault.jpg,QDZ8uylq5CI
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,10,-5,지붕 벌집 제거 전문가의 손길 | 도구 하나로 완벽 포획,1574754,2026.03.22,"#worker,#process",Worker's Brief,"50,700",https://img.youtube.com/vi/gGeTwDI8UgU/mqdefault.jpg,gGeTwDI8UgU
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,11,NEW,재는 대체 누구야?  부러우면 지는거다,1501548,2026.06.13,"#모델,#model",썰창고,"8,320",https://img.youtube.com/vi/dRqYQbRIL2k/mqdefault.jpg,dRqYQbRIL2k
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,12,0,農機具のピンチ！巨大な石を大ハンマーで粉砕する爆速障害物除去,1497125,2026.03.08,"#農業,#農機具",日々のファーマー,"57,300",https://img.youtube.com/vi/7je02KPO4vo/mqdefault.jpg,7je02KPO4vo
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,13,+10,1%의 재능을 씹어먹는 99%의 미친 노력 2탄,1490895,2026.05.08,,살림아리,"50,700",https://img.youtube.com/vi/QKvZNC7h-Do/mqdefault.jpg,QKvZNC7h-Do
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,14,+3,👆클릭 (프로필 링크) 159번 제품🔎,1391588,2025.12.24,"#연말감성,#웃픈공감",리뷰왔썸,"84,400",https://img.youtube.com/vi/bdxrOlX665M/mqdefault.jpg,bdxrOlX665M
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,15,+5,울퉁불퉁한 밭에서 중심 잃고 전복된 대형 짚 베일 트레일러,1329668,2026.06.09,"#worker,#process",K-hope,"34,500",https://img.youtube.com/vi/tz8SgzFTiL0/mqdefault.jpg,tz8SgzFTiL0
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,16,+15,역대급 웃긴 틱톡 필터 게임 랭킹 TOP5,1247955,2026.03.12,,랭킹강,"226,000",https://img.youtube.com/vi/8riTb9yMJNg/mqdefault.jpg,8riTb9yMJNg
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,17,NEW,엄마가 감탄한 천재 아이디어,1120658,2026.06.12,"#물놀이,#흉터커버",활용정점.,"4,220",https://img.youtube.com/vi/-Z-6Iqkf5Vw/mqdefault.jpg,-Z-6Iqkf5Vw
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,18,+10,역대급 웃긴 방탈출 랭킹 TOP5,1061461,2026.02.04,,랭킹강,"226,000",https://img.youtube.com/vi/e_jfLg0pxCw/mqdefault.jpg,e_jfLg0pxCw
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,19,-3,초귀욤🩷 음료수 미니어처 만들기🧃 DIY  miniature drink,975543,2024.04.20,,Juno Craft 주노 크래프트,"4,850,000",https://img.youtube.com/vi/FSEsv-39q5c/mqdefault.jpg,FSEsv-39q5c
