Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,1,+2,곡괭이 두 자루로 배수구 덮개 여는 기술,6357255,2026.06.07,"#worker,#process",K-hope,"31,200",https://img.youtube.com/vi/eh3gLCIiAAs/mqdefault.jpg,eh3gLCIiAAs
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,2,-1,건축물 유도 해체 공법: 구조적 계산을 통한 안전한 건물 철거 과정,5022240,2026.06.07,"#worker,#process",Runtime Log,"35,100",https://img.youtube.com/vi/_V80tgTp0_4/mqdefault.jpg,_V80tgTp0_4
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,3,-1,중장비 없이 시멘트 슬라브 설치하는 과정,4577384,2026.06.10,"#worker,#process",K-hope,"31,200",https://img.youtube.com/vi/d_5Hjiz59U8/mqdefault.jpg,d_5Hjiz59U8
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,4,+11,눈으로 보고도 못 믿는 순간들,4391577,2026.05.24,,옥수수,"26,700",https://img.youtube.com/vi/Ww9V6cuCtGg/mqdefault.jpg,Ww9V6cuCtGg
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,5,-1,절대 명령을 어길 수 없었던 경찰견,2381771,2026.06.10,"#bodycam,#cops",오호라,"111,000",https://img.youtube.com/vi/3d6rTs34WeM/mqdefault.jpg,3d6rTs34WeM
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,6,+1,무너지기 직전! 지붕 위 거대 눈더미를 장대 하나로 완벽 해결 숙련자 기술,1871091,2026.06.10,"#worker,#process",Runtime Log,"35,100",https://img.youtube.com/vi/FnDyKtI89NY/mqdefault.jpg,FnDyKtI89NY
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,7,+2,그녀가 사나운소를잠재운 방법,1847288,2026.05.12,"#투우,#황소",주주줍줍,"88,699",https://img.youtube.com/vi/J_IzgVHU33U/mqdefault.jpg,J_IzgVHU33U
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,8,NEW,탁구 경기를 입으로 하는 의사들,1815644,2026.06.13,"#슬기로운의사생활,#조정석",숏티비,"19,600",https://img.youtube.com/vi/s_jeBhUavOI/mqdefault.jpg,s_jeBhUavOI
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,9,-1,초콜릿 분수 대소동: 젤리 눈알 에디션! 🍫👀,1778593,2026.04.12,,Funtix Korean,"55,800",https://img.youtube.com/vi/KyiEX4lp5sQ/mqdefault.jpg,KyiEX4lp5sQ
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,10,-5,一針に魂を込める！世界を魅了する高級手製靴の伝統技法ラスティングの全貌,1656366,2026.04.17,"#手製靴,#職人技",日々のファーマー,"56,200",https://img.youtube.com/vi/QDZ8uylq5CI/mqdefault.jpg,QDZ8uylq5CI
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,11,-5,지붕 벌집 제거 전문가의 손길 | 도구 하나로 완벽 포획,1574754,2026.03.22,"#worker,#process",Worker's Brief,"50,300",https://img.youtube.com/vi/gGeTwDI8UgU/mqdefault.jpg,gGeTwDI8UgU
일간,2026-06-13,shorts,한국,노하우/스타일,조회수 순위,12,NEW,재는 대체 누구야?  부러우면 지는거다,1501548,2026.06.13,"#모델,#model",썰창고,"7,570",https://img.youtube.com/vi/dRqYQbRIL2k/mqdefault.jpg,dRqYQbRIL2k
