Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,1,+1,경력직  지게차의 센스,1617682,2026.06.05,,야가다,"16,200",https://img.youtube.com/vi/V88mdmgtAzU/mqdefault.jpg,V88mdmgtAzU
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,2,+1,당신의 건강한 '이'가 곧 나의 행복입니다.,716130,2026.06.02,"#디오임플란트,#임플란트",DIO IMPLANT,"19,800",https://img.youtube.com/vi/A93XSAwlosk/mqdefault.jpg,A93XSAwlosk
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,3,+45,망한줄 알았는데 충격반전,688925,2026.05.28,,야가다,"16,200",https://img.youtube.com/vi/gofBxiO5J4M/mqdefault.jpg,gofBxiO5J4M
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,4,NEW,이름각인으로 판매량 UP!,685241,2026.06.12,,엑스툴 코리아,"1,340",https://img.youtube.com/vi/5uEK0tmiKrM/mqdefault.jpg,5uEK0tmiKrM
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,5,+2,LX 25년 캠페인 - 엘엑씁니다 (30s),517275,2025.12.17,"#LX,#LX그룹",LX그룹,"2,550",https://img.youtube.com/vi/ewoCO-H0ZQE/mqdefault.jpg,ewoCO-H0ZQE
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,6,-1,"Gerçek Zeka, İnsanların Kendilerini Nasıl Ele Verdiğini Bilmektir:",445171,2026.06.10,"#zekagelişimi,#kişiselgelişim",비전학,"22,900",https://img.youtube.com/vi/Z2O1t_XeuN4/mqdefault.jpg,Z2O1t_XeuN4
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,7,NEW,꿀이 만들어지는 과정,419133,2026.06.12,,깔끔맨,"73,700",https://img.youtube.com/vi/MVengBJg0rw/mqdefault.jpg,MVengBJg0rw
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,8,+1,석유의 마지막 진화형,370110,2026.06.08,,방구석지구촌,"542,000",https://img.youtube.com/vi/SAcwlNd0TQ8/mqdefault.jpg,SAcwlNd0TQ8
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,9,+7,Mit deutscher Technik eine Stadt mitten im Meer bauen,366648,2026.06.12,"#PalmJumeirah,#DeutscheTechnik",Wisslab,"9,120",https://img.youtube.com/vi/KqOh7VnNGQw/mqdefault.jpg,KqOh7VnNGQw
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,10,+30,달리는 기차에서 총을 쏘면 벌어지는 소름 돋는 반전,319059,2026.06.07,"#문명쇼크,#물리학",문명쇼크,"48,800",https://img.youtube.com/vi/s2OdOtiNfFs/mqdefault.jpg,s2OdOtiNfFs
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,11,+10,6개월간 해골물 마신 썰 풉니다... (feat. 헛돌던 칠침봉),308641,2026.05.08,"#커피,#실험",무쓸모,"191,000",https://img.youtube.com/vi/lEDCpvuzksE/mqdefault.jpg,lEDCpvuzksE
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,12,NEW,스테인리스&금속&크래프트지&종이 모두 각인 가능!,308520,2026.06.12,,엑스툴 코리아,"1,340",https://img.youtube.com/vi/H_Lifu02pT8/mqdefault.jpg,H_Lifu02pT8
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,13,+37,알고보면 절대 못한다는 일본 챌린지?,303959,2026.05.18,,무지성 갤러리,"70,200",https://img.youtube.com/vi/LHdlK9cToZY/mqdefault.jpg,LHdlK9cToZY
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,14,-10,전사한 적군의 폰으로 전화를 하는 이유,299670,2026.06.06,"#군대,#밀리터리",말이죠,"12,700",https://img.youtube.com/vi/svPCdnDryQE/mqdefault.jpg,svPCdnDryQE
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,15,+9,GPS 없어도 길 안 잃는 방법,296069,2026.06.09,"#shorts,#생존기술",찐숏픽,"4,730",https://img.youtube.com/vi/NnTBtk7J2pE/mqdefault.jpg,NnTBtk7J2pE
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,16,NEW,나이 확인해라,293601,2026.06.12,#shorts,13.1cm,"80,700",https://img.youtube.com/vi/7cMY3sEwT74/mqdefault.jpg,7cMY3sEwT74
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,17,-9,İnsanlar Doğası Gereği En Sakin Olanı Takip Eder #,277653,2026.06.07,"#kişiselgelişim,#girişimcilik",비전학,"22,900",https://img.youtube.com/vi/JS9GoMzifXk/mqdefault.jpg,JS9GoMzifXk
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,18,+8,배 전용 엘리베이터,277489,2026.06.09,,깔끔맨,"73,700",https://img.youtube.com/vi/UQUZlSFrxek/mqdefault.jpg,UQUZlSFrxek
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,19,+19,목숨을 살리는 종이,267633,2026.06.06,,방구석지구촌,"542,000",https://img.youtube.com/vi/1ZKLi2X2BVA/mqdefault.jpg,1ZKLi2X2BVA
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,20,0,비버의 이빨,260458,2026.06.08,,깔끔맨,"73,700",https://img.youtube.com/vi/ylrpgQXV-eQ/mqdefault.jpg,ylrpgQXV-eQ
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,21,+23,두꺼운 강관을 안에서부터 갈라버리는 기계의 정체,255406,2026.06.07,"#비굴착교체,#파이프버스팅",만족 연구소,"52,500",https://img.youtube.com/vi/BYSWxBkB29I/mqdefault.jpg,BYSWxBkB29I
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,22,-4,곽범의 미쳐버린 창의력ㅋㅋㅋㅋㅋㅋㅋ,254640,2026.05.10,,잼픽스,"11,200",https://img.youtube.com/vi/Uyk3nAoeXf0/mqdefault.jpg,Uyk3nAoeXf0
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,23,NEW,915 x 458mm 초대형 작업공간,251694,2026.06.12,,엑스툴 코리아,"1,340",https://img.youtube.com/vi/iREZz1SIsJg/mqdefault.jpg,iREZz1SIsJg
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,24,+1,표범을 다르게 키워야 하는 이유,250802,2026.04.11,,깔끔맨,"73,700",https://img.youtube.com/vi/lABgPYy5W3A/mqdefault.jpg,lABgPYy5W3A
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,25,NEW,지하철 터널 속 숨겨진 생존 공식,228815,2026.06.09,"#문명쇼크,#지하철사고",문명쇼크,"48,800",https://img.youtube.com/vi/RFgntuSbSCQ/mqdefault.jpg,RFgntuSbSCQ
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,26,+13,천궁 사주는대신 천궁2 기술 내놓으라는 이나라?,227448,2026.06.11,,5덕스,"4,850",https://img.youtube.com/vi/vUcKgOJRJx4/mqdefault.jpg,vUcKgOJRJx4
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,27,NEW,3000% 폭풍 성장한 스타트업의 비밀🤫 | Google Play 창구 프로그램,216530,2026.06.04,,Google Play Korea,"379,000",https://img.youtube.com/vi/Q2n72-tNLeU/mqdefault.jpg,Q2n72-tNLeU
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,28,-9,한국인 입맛에도 은근히 잘 맞는다는 채소,205991,2026.06.10,,틈새지식,"30,500",https://img.youtube.com/vi/gXcibN_gtmg/mqdefault.jpg,gXcibN_gtmg
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,29,-14,Ona Sorumluluğu Hayat Öğretmeden Önce Öğretmek İstedi:,205702,2026.06.08,"#sorumluluk,#hayatdersleri",비전학,"22,900",https://img.youtube.com/vi/yPV3Wc4qwM8/mqdefault.jpg,yPV3Wc4qwM8
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,30,NEW,고슴도치의 가시,198349,2026.04.25,,깔끔맨,"73,700",https://img.youtube.com/vi/qJqqJakZduk/mqdefault.jpg,qJqqJakZduk
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,31,NEW,대나무가 정말 어떤 것이든지 뚫을 수 있을까?,197610,2026.04.04,,풀업탱,"24,100",https://img.youtube.com/vi/q-l96XRtNk0/mqdefault.jpg,q-l96XRtNk0
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,32,+19,내가 나를 들 수 있을까? (직접 해봄),189440,2026.06.07,"#실험,#호기심",무쓸모,"191,000",https://img.youtube.com/vi/kg-8qvPeUuE/mqdefault.jpg,kg-8qvPeUuE
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,33,-6,프랑스 기업이 뒷목잡은 한국 천재의 활용법,183510,2026.06.08,,홈꿀곰,"47,900",https://img.youtube.com/vi/hrE4RevRpXI/mqdefault.jpg,hrE4RevRpXI
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,34,NEW,구매를 부르는 커스텀 각인,181049,2026.06.12,,엑스툴 코리아,"1,340",https://img.youtube.com/vi/0NRHX81ntI4/mqdefault.jpg,0NRHX81ntI4
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,35,+11,까마귀의 부리를 만지면 생기는 일,177505,2026.05.16,,깔끔맨,"73,700",https://img.youtube.com/vi/RHH2_dEhr6c/mqdefault.jpg,RHH2_dEhr6c
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,36,+20,시럽과 독주를 다 만드는 식물의 정체  (anakarenvaa_),171398,2026.05.30,,틈새지식,"30,500",https://img.youtube.com/vi/pNdsQloQ0_g/mqdefault.jpg,pNdsQloQ0_g
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,37,NEW,결론은 언제나 “사람”. 배수혁 CEO가 바라본 구글 I/O | Google Play 창구 프로그램,164456,2026.06.11,,Google Play Korea,"379,000",https://img.youtube.com/vi/rkoHMJCRhRo/mqdefault.jpg,rkoHMJCRhRo
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,38,-24,Dış Görünüşe Güvenmenin Asla İyi Bir Fikir Olmamasının Nedeni Budur:,161995,2026.06.09,"#insandavranışı,#psikoloji",비전학,"22,900",https://img.youtube.com/vi/Bmscpm0bcng/mqdefault.jpg,Bmscpm0bcng
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,39,NEW,윤정현 CEO 시선으로 인텔리전트 아이웨어 체험하기 😎 | Google Play 창구 프로그램,161323,2026.06.11,,Google Play Korea,"379,000",https://img.youtube.com/vi/AKer4evafBA/mqdefault.jpg,AKer4evafBA
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,40,NEW,말이 사람을 좋아하면 벌어지는일,157994,2026.06.10,,순사사삭,"11,100",https://img.youtube.com/vi/WrZy_61l2gM/mqdefault.jpg,WrZy_61l2gM
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,41,NEW,"김하진 CTO, I/O 가다가 헬스장에 들른 사연은? | Google Play 창구 프로그램",155259,2026.06.11,,Google Play Korea,"379,000",https://img.youtube.com/vi/LkzSo4tZizs/mqdefault.jpg,LkzSo4tZizs
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,42,-31,Farkına Bile Varmadan Evliliklerini Kurtardı.,154416,2026.06.10,"#ilişkiler,#çiftler",비전학,"23,300",https://img.youtube.com/vi/7BtruH-VBRk/mqdefault.jpg,7BtruH-VBRk
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,43,+16,극강의 제작 효율성을 보여주는 제조현장,154107,2026.05.13,,한잔해쇼츠비,"4,800",https://img.youtube.com/vi/C78MIgqGhMQ/mqdefault.jpg,C78MIgqGhMQ
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,44,NEW,플루토늄 핵물질 데몬 코어의 비극ㄷㄷ,151292,2026.06.05,,틈새지식,"30,600",https://img.youtube.com/vi/RSzYWn9u_XI/mqdefault.jpg,RSzYWn9u_XI
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,45,-16,개미굴어 시멘트를 부었더니 드러난 광경,148184,2026.06.09,,틈새지식,"30,600",https://img.youtube.com/vi/y0WKvCH-LsM/mqdefault.jpg,y0WKvCH-LsM
일간,2026-06-13,shorts,한국,과학기술,조회수 순위,46,+3,물이 알려준 우주의 규칙ㄷㄷ,143272,2026.06.08,"#shorts,#과학실험",찐숏픽,"4,730",https://img.youtube.com/vi/PR7dGmbTrF8/mqdefault.jpg,PR7dGmbTrF8
