Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-13,shorts,한국,교육,조회수 순위,79,+148,이 행동 하는 사람들의 숨겨진 성격,257589,2026.06.12,"#성격,#심리",바바라핵팁,"44,900",https://img.youtube.com/vi/v5JJBQQgOs8/mqdefault.jpg,v5JJBQQgOs8
일간,2026-06-13,shorts,한국,교육,조회수 순위,80,+73,그저 살고 싶었던 남자,257494,2026.06.09,,썰펭귄,"12,300",https://img.youtube.com/vi/FfuUHpb0fpw/mqdefault.jpg,FfuUHpb0fpw
일간,2026-06-13,shorts,한국,교육,조회수 순위,81,-64,부처님의 가르침,246773,2026.02.16,"#부처님,#buddha",연꽃시선,"189,000",https://img.youtube.com/vi/GetcCuPE-xY/mqdefault.jpg,GetcCuPE-xY
일간,2026-06-13,shorts,한국,교육,조회수 순위,82,NEW,삶의 경험이 풍부한 여성,246292,2026.06.13,"#바라픽,#교육",바라픽,"31,900",https://img.youtube.com/vi/QtLt4Ub9JsM/mqdefault.jpg,QtLt4Ub9JsM
일간,2026-06-13,shorts,한국,교육,조회수 순위,83,NEW,100년전 감성이 나온 이유,244384,2026.06.10,"#감성사진,#사진찍는법",말랑감,"5,160",https://img.youtube.com/vi/5OjDwzU1fJg/mqdefault.jpg,5OjDwzU1fJg
일간,2026-06-13,shorts,한국,교육,조회수 순위,84,+11,잉꼬부부였는줄 알았는데 갈라선 연예인부부,244251,2026.06.11,,돋보기자,"2,670",https://img.youtube.com/vi/fnWxeqi2LxY/mqdefault.jpg,fnWxeqi2LxY
일간,2026-06-13,shorts,한국,교육,조회수 순위,85,-19,거대한 쓰레기공이 굴러와요!,236254,2026.04.08,"#타요8기,#타요와중장비레인저스",꼬마버스 타요,"4,380,000",https://img.youtube.com/vi/sZejjCXztk4/mqdefault.jpg,sZejjCXztk4
일간,2026-06-13,shorts,한국,교육,조회수 순위,86,+49,"사자 앞 안전거리, 왜 중요한지 보여준 순간",235910,2026.03.19,"#사자,#동물원",10초뉴스,"60,199",https://img.youtube.com/vi/JK2OvFumFf0/mqdefault.jpg,JK2OvFumFf0
일간,2026-06-13,shorts,한국,교육,조회수 순위,87,-16,아기 뱀파이어가 태어나요😍,235682,2026.04.08,"#shorts,#코코비",코코비 - 인기 동요・동화,"1,570,000",https://img.youtube.com/vi/FTGNprwzzvk/mqdefault.jpg,FTGNprwzzvk
일간,2026-06-13,shorts,한국,교육,조회수 순위,88,NEW,ルセラ】カズハのレジェンド開脚に挑戦するメンバーたちｗｗ最後チェウォンどうなるの⁉️,233817,2026.06.13,"#LE_SSERAFIM,#ルセラフィム",K-POPあつめ,"5,940",https://img.youtube.com/vi/77XJd6Ijn80/mqdefault.jpg,77XJd6Ijn80
일간,2026-06-13,shorts,한국,교육,조회수 순위,89,+115,세가지 속눈썹 도구 해킹?,226301,2026.05.21,#lifehacks,아하리 Ahari,"551,000",https://img.youtube.com/vi/pIeZ6jhAqE0/mqdefault.jpg,pIeZ6jhAqE0
일간,2026-06-13,shorts,한국,교육,조회수 순위,90,NEW,축의금 얼마가 적당할까?,225649,2026.06.12,"#생활꿀팁,#노후준비",바바라핵팁,"44,900",https://img.youtube.com/vi/WnmE_dRrYO4/mqdefault.jpg,WnmE_dRrYO4
일간,2026-06-13,shorts,한국,교육,조회수 순위,91,NEW,장난같아?,223294,2026.06.12,"#바라픽,#교육",바라픽,"31,900",https://img.youtube.com/vi/_DnB69TDJMc/mqdefault.jpg,_DnB69TDJMc
일간,2026-06-13,shorts,한국,교육,조회수 순위,92,-6,여자랑 말싸움하면 안 되는 이유... 시작 3초 만에 KO 패배 ㄷㄷ 😂🥊,220767,2026.05.06,"#아기,#funny",율이세상,"53,200",https://img.youtube.com/vi/kN3Nknf_EQo/mqdefault.jpg,kN3Nknf_EQo
일간,2026-06-13,shorts,한국,교육,조회수 순위,93,NEW,축구장에서 느낄수있는 최고의 도파민,219405,2026.06.13,"#파도타기,#축구장직관",왼발잡이축구선수,"3,710",https://img.youtube.com/vi/oJt6ahAzqUU/mqdefault.jpg,oJt6ahAzqUU
일간,2026-06-13,shorts,한국,교육,조회수 순위,94,+153,기도 막힌 아이를 살린 이웃의 빠른 판단,218293,2026.03.22,,지구촌픽,"112,000",https://img.youtube.com/vi/Ad_l1UF-BuE/mqdefault.jpg,Ad_l1UF-BuE
일간,2026-06-13,shorts,한국,교육,조회수 순위,95,+5,아빠 편만 드는 딸의 현실 반응ㅋㅋ,213975,2026.05.26,"#가족일상,#딸바보",지구촌픽,"112,000",https://img.youtube.com/vi/A7aT3ZiUS3Q/mqdefault.jpg,A7aT3ZiUS3Q
일간,2026-06-13,shorts,한국,교육,조회수 순위,96,NEW,이미숙 언니의 화려했던 과거 ㅋㅋㅋ 매번 강제 폭로 당하는 언니,212573,2026.06.12,"#이미숙,#숙스러운미숙씨",스마일타임,"33,900",https://img.youtube.com/vi/9Im9oIOYIcs/mqdefault.jpg,9Im9oIOYIcs
일간,2026-06-13,shorts,한국,교육,조회수 순위,97,+35,자동차 랩핑 중 가장 살떨리는 순간?,208520,2026.05.05,,빌리언아이디어,"12,100",https://img.youtube.com/vi/5Xx5MEyO4hE/mqdefault.jpg,5Xx5MEyO4hE
일간,2026-06-13,shorts,한국,교육,조회수 순위,98,+103,공연보다 더 눈길이 가는 선생님,205025,2026.06.01,"#유치원공연,#선생님",지구촌픽,"112,000",https://img.youtube.com/vi/n9iBq5viTYc/mqdefault.jpg,n9iBq5viTYc
일간,2026-06-13,shorts,한국,교육,조회수 순위,99,-41,전라도는 전주+나주 경상도는 OO+OO?,204960,2026.05.25,,김가경 국어 연구소,"28,700",https://img.youtube.com/vi/Hn-yXsxIDgA/mqdefault.jpg,Hn-yXsxIDgA
일간,2026-06-13,shorts,한국,교육,조회수 순위,100,-19,버스에 갇혔어요! (x1.5배속) | 유치원 버스 응급안전수칙 | 어린이 안전 인기동요 ★ 티디키즈,202147,2023.11.16,"#short,#인기동요",티디키즈 (인기 동요・동화),"5,940,000",https://img.youtube.com/vi/90fXmOVmi2U/mqdefault.jpg,90fXmOVmi2U
